time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_ub_mean,s_ub_median,s_ub_lerror,s_ub_herror,s_ub_ltail,s_ub_htail,s_pb_mean,s_pb_median,s_pb_lerror,s_pb_herror,s_pb_ltail,s_pb_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,m,n,strategies,u,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,10,10,UB&PB,0.55,45069
2500,0.9056035423937273,0.7512411188550168,0.6108414825719777,0.8996482960381402,0.82432485620712,0.7236793257983022,0.8993281756057715,0.7437048616033072,0.6472318163403397,0.8438452968371852,0.9621663113006388,0.03783368869936039,0.011817021230829975,0.0006900926284548208,0.00027428756226202005,0.006911215632016493,4.817348085864794e-6,0.05386543814796402,0.011129464403465536,0.0006893222023350517,0.00027297486257450883,0.006910394003914356,4.785418108247344e-6,0.048107891085951676,0.02843425567559532,0.0105110689652251,0.0007394798130687175,0.0485217698493004,8.363869786706347e-5,0.09325346545749398,0.011125343232352284,0.0,0.0,0.0017473860709956994,0.03505892649807676,0.039741952446531364,0.0189685492658304,0.0447951468176734,0.08844643211580443,0.08802431588369773,0.08302065250631478,0.0930535393657459,0.003962443999064991,0.8906252483153833,38798.42330946659,16416.24047204643,87722.84038868966,0.3,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,10,10,UB&PB,0.55,45069
2500,0.9119822112431134,0.8181147530851602,0.7330491612732384,0.8936564421030289,0.8811399901595598,0.8052677319854258,0.9430508139159831,0.783506123278124,0.6449355086227808,0.8841058538984502,0.9620710732054022,0.03792892679459837,0.012411356158991128,0.0010034463276501746,0.0003939634989080065,0.010347159175766523,1.2200378796538182e-5,0.0545325995985878,0.011627450069006768,0.0009994640735221964,0.00039222062628484287,0.010250866464344663,1.2155289886246355e-5,0.04785975786049722,0.03144708801327274,0.016479793269244675,0.0013651696133292156,0.05481436112893464,0.00011083347953884466,0.09415184647801696,0.011423679846707214,0.0,0.0,0.004341336821964774,0.03528658636177428,0.03978774238766488,0.02011514852880998,0.04448494097759671,0.08846029953789197,0.08805697258015989,0.08366962627549095,0.09247314919096565,0.0023902556157524386,0.8812770359329687,61015.70708686294,26018.131526904966,135232.4023275741,0.35,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10,10,UB&PB,0.55,45069
2500,0.9855704677032672,0.3338377447246798,0.2024506138635071,0.4965774698854625,0.9152658916698271,0.8476107783590092,0.9620673211997657,0.3829272758278685,0.21730272784461224,0.5885592191454241,0.9398187633262257,0.060181236673774,0.00960433156525972,0.005372208794160879,0.00036237626376049806,0.016489235543775498,1.7687681507169035e-6,0.030243883834594004,0.008255344305781454,0.004493610138114895,0.00028837516247086977,0.01465803807449213,1.29725928655822e-6,0.025793849032782493,0.030488431302592423,0.031110625388226773,0.023214181085465104,0.038322850430657966,0.006956451536341419,0.051011165036871864,0.010970297198428151,0.006020321281096678,0.00013885991850724435,0.0196877199415982,0.008358512785880066,0.004200734033349365,0.0002539867186762916,0.014112406433237957,0.09145620334381316,0.08781853940106493,0.0692296678835946,0.10709815998190797,0.007609298694351825,1.4097905478529842,6743.227446271228,6277.888875512903,7171.4262107219365,0.4,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,10,10,UB&PB,0.55,45069
2500,0.984692263779311,0.2183088035175214,0.09271232109894968,0.42676766412079703,0.8923845876938113,0.817648409269287,0.9509047404410135,0.2291894815830617,0.12410030853661513,0.3828186270080559,0.9425820895522391,0.057417910447761226,0.013134791124603964,0.010955060853918622,0.0019127235195782676,0.021494917105644835,1.5881475499025644e-5,0.03416072409174265,0.011759384116367866,0.009882418378903662,0.0016548224227558455,0.02002604224072843,1.4174879171080546e-5,0.02983032697684768,0.03572968877200623,0.036764201033141625,0.028661640887170426,0.04400561034906396,0.00986360411827079,0.056876784339198815,0.01534643607914193,0.01381643305922418,0.0010502594268824066,0.025747860536791897,0.010863770872169201,0.008362924577364915,0.0009464588362178887,0.01794901702672009,0.0948655309214689,0.08767112713619257,0.059735560341769064,0.11819016774365336,0.014898758662779928,1.195718491865242,5014.6525422866225,4636.078215187315,5331.882133426182,0.45,10,10,UB&PB,0.55,45069
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10,10,UB&PB,0.55,45069
2500,0.9776723222871926,0.5922419501875806,0.4307525270181285,0.7335522181818346,0.9005150884256956,0.8247945478972913,0.9532799036524694,0.6319670363897902,0.46850555159346047,0.8186487357649519,0.9360987917555086,0.06390120824449182,0.014026583122285044,0.007111229989426288,0.00059971746350561,0.02351371373940878,3.1802070590412975e-6,0.04669538243614579,0.012374238752303297,0.005907282731157788,0.0005029041236164246,0.021109372169996796,2.430517084992601e-6,0.04057598786841171,0.038133566461866,0.037851284515388856,0.025234412718958415,0.05082354761393077,0.006914707023331032,0.06888272990345172,0.014077774397581972,0.005923579659832337,0.00017120509465224948,0.024659891634980446,0.01668850420696263,0.012262007426416133,0.0024486934028375962,0.02721789191217575,0.08962975843599211,0.08781189673998167,0.07752686564777281,0.0983107851683825,0.01655987579854686,0.9888597648122285,27604.40485215264,21525.674228056505,36322.1046743013,0.5,10,10,UB&PB,0.55,45069
