time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,λ,strategies,u,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,UB&PB,0.55,42777
2500,0.899673367375931,0.8021627773091655,0.7027816123065098,0.8953275497325873,0.8734271763875684,0.782385727369259,0.941723111244431,0.838934759593417,0.7180787897076812,0.9185780124307327,0.9587363184079593,0.04126368159203982,0.01108642556883505,0.0004850419209770775,0.00020414111566918402,0.004598725872154814,4.256968011768546e-6,0.050353859303609465,0.010600567700889046,0.0,0.0,0.0005277091405702976,0.03451232685235345,0.03871875993971163,0.020287227387420323,0.04248802138399595,0.08370833004534363,0.08297886837538808,0.07781167533387741,0.08818956676249436,0.019653174389274036,0.33404412782538256,40975.34184417998,16286.498787585606,101018.42823353113,0.25,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,UB&PB,0.55,42777
2500,0.906890817715681,0.8652307600832397,0.7508207291200496,0.938369436018817,0.8599747920823865,0.7540299210118963,0.9317886494496406,0.8205941186110153,0.6971558260852061,0.9013844478503635,0.9636915422885567,0.03630845771144279,0.011539421462813577,0.0007128137875954188,0.0002759217806604383,0.007429771248026115,4.8332738171020016e-6,0.05251186004506837,0.010828552285294508,0.0,0.0,0.002090185658716057,0.03378255757936947,0.037596450041285166,0.01882519012582502,0.04228889194590877,0.08375425806048231,0.08296164443844131,0.07799702575205882,0.08801927132179406,0.0036610200255538204,0.8808377991257341,57829.694255954455,23670.310897220086,135265.9553930298,0.3,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,UB&PB,0.55,42777
2500,0.9127935478196334,0.8456402256222874,0.6986138008021434,0.9277361153592648,0.8806922929399236,0.7890086243272384,0.9425434623915995,0.7756470210985911,0.6634332241369195,0.8732581362846709,0.9636773276474766,0.03632267235252297,0.01201038594171614,0.0009986749932804244,0.0003611967997896745,0.010199120048238272,6.466566662997995e-6,0.053192878991624795,0.011080717628296656,0.0,0.0,0.005034637781555294,0.03346412386038179,0.03708895184657787,0.01773018399099407,0.042643397034451656,0.08395838783879302,0.08324445837011787,0.07796263634799597,0.08852898067200966,0.002280006608502725,0.8913708082374279,43013.571143994355,18477.073844727292,94356.69715005651,0.35,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,UB&PB,0.55,42777
2500,0.921198727037662,0.8020788539556624,0.6903385797733312,0.8946041281114732,0.8558081860941614,0.7458164038765361,0.9334036709251926,0.6814513770217674,0.5785877983955893,0.7844583812771154,0.9614228855721404,0.03857711442786067,0.012566998599630683,0.0014038951601938734,0.0004292835915417129,0.013438420992647939,5.140211237449046e-6,0.05681402489751406,0.01139243186036034,0.0,0.0,0.009610879832981102,0.031540698767409454,0.033480150245821745,0.014433956800489556,0.041830352378838066,0.08411385379060185,0.08336166796508081,0.07811391107539756,0.0886370770524975,0.02180681809357097,0.4185961654272407,40966.79282892356,18878.187183816903,80605.7754830096,0.4,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,UB&PB,0.55,42777
2500,0.9862839862247856,0.2573568828543048,0.13301793972227335,0.4431563185805591,0.8931606145705371,0.8165248582839174,0.950507138189576,0.35733169914410323,0.21160900427911333,0.5468844885011439,0.9425202558635397,0.05747974413646055,0.011790814724365856,0.008260894670598384,0.0012947018779802413,0.019680876434050757,2.0554623143294354e-5,0.033724934323908856,0.013800850984976007,0.009905689201248648,0.0009008676196917035,0.023906145348245745,0.009743102962064758,0.006168741926201218,0.000802638862326715,0.01608063963018966,0.09083978863300574,0.08416915579097542,0.05625808067477933,0.11200700469169536,0.014006124360862975,1.1823210970295657,5120.0765763390855,4732.566595254619,5450.974552701734,0.45,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,UB&PB,0.55,42777
2500,0.9880232743080134,0.36151416327367936,0.13183189123112182,0.6180786286423968,0.8966909273802314,0.8245837498555929,0.9514050867841349,0.3644157256354273,0.20202134753867743,0.5272920172789095,0.9267761194029852,0.07322388059701491,0.014678883407010377,0.012075602645988049,0.002082975180151778,0.02402014072268526,3.0407784564738547e-5,0.038840904301922226,0.01658472066514219,0.014399831142210544,0.0014619982911992662,0.027843762107736928,0.01282849166421488,0.009958389033931038,0.0013790004936401166,0.02093915990265755,0.08930373886233245,0.08349737893101986,0.06233070066974388,0.10476615149706965,0.01653127543710587,1.0901156163023504,5421.714333753399,5014.739807085666,5771.125565140605,0.5,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,UB&PB,0.55,42777
2500,0.9884648783685605,0.335868094819583,0.131590039432158,0.6563645137023498,0.8625299561905713,0.7795989142437676,0.9316920670382758,0.444842348197177,0.296190391706137,0.6105847211794612,0.9344243070362479,0.06557569296375261,0.017403527782959376,0.015104668250171122,0.002937959739129655,0.028529415831753644,4.975548121959972e-5,0.04384727885181345,0.019639634112676933,0.018119344509028166,0.0020620704033168465,0.03279545886922758,0.01511757596155376,0.012454225621704697,0.0017901357449929013,0.024966133119486363,0.08810766066144239,0.08298029710504275,0.06306612490806944,0.10292660186631508,0.01603935934672025,1.0839151341933004,4773.187751967317,4373.40202741402,5132.438231606645,0.55,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,UB&PB,0.55,42777
2500,0.9883802089471688,0.2600217930677583,0.16158444847738437,0.39543215181078434,0.8603641509517405,0.767809275161023,0.9323382415994972,0.30619295890346165,0.18537229869601232,0.4665104532826215,0.9293802416488985,0.07061975835110165,0.022861849507299976,0.0226944971473445,0.008134626268216583,0.03469014934677188,0.0002525079686747287,0.049714791658672056,0.025327433102220426,0.02643411604196096,0.007327592703651696,0.03920362667763026,0.020229896642301046,0.019951602129176724,0.006099430394228272,0.030904817475018238,0.09120176843889564,0.08380248683783431,0.0521863152862062,0.11529731939073144,0.024341493534844657,1.0777817748055416,4068.56301393259,3689.145684323539,4385.94813818549,0.6,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,UB&PB,0.55,42777
2500,0.9866654870588265,0.2330418062689141,0.10049030659090019,0.43485088931908433,0.8214959044370969,0.7210118397129526,0.909570452483593,0.3332822467489454,0.18722099426957262,0.4685169697960456,0.9336012793176968,0.06639872068230279,0.02767438237167852,0.027851025803297336,0.011738111466963868,0.04110321018658486,0.0008157387890392543,0.05734949275913693,0.030505861638300633,0.032222895430789426,0.011135594056652614,0.04637053773604835,0.024415117370369218,0.024494099287338485,0.009184915490217707,0.03659861174243648,0.09190406296637041,0.08345698375724003,0.05076345486567111,0.11605204322521204,0.02358908705197028,1.1359329249881929,3185.0072013153163,2851.117310004151,3470.471124491112,0.65,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,UB&PB,0.55,42777
2500,0.9912735277341966,0.41151313972383063,0.23727752540164737,0.5471060686227195,0.7955052678285213,0.703901083704724,0.8797057104497527,0.7650658235711241,0.6084358738955475,0.8916252503934906,0.9202523098791748,0.07974769012082467,0.02546270062520606,0.023488101045089492,0.005654783967300363,0.04116191306778913,0.00020619821442612745,0.06074119759148122,0.02790616773569891,0.02695149087667538,0.004767506994974057,0.0458573956128637,0.022816434217209615,0.020184910513329046,0.004009674827105252,0.03723136472505062,0.08696478836661929,0.08367168704326527,0.06800014694092103,0.099457312638938,0.021346409526354037,1.0511418090926647,3809.839723775119,3427.1392168433777,4185.232093753704,0.7,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,UB&PB,0.55,42777
2500,0.9910441147134191,0.505507080203351,0.3474652636221519,0.6710589205525731,0.8540324401288293,0.762224800292163,0.9262513745683829,0.3465434008224893,0.23156237650168723,0.5016013486776727,0.8793525230987922,0.12064747690120832,0.03746642110740008,0.039306902771975544,0.02306282263353584,0.05075650855572218,0.004900214189585413,0.06749242884894326,0.038222349533236076,0.041357683771799714,0.022746886527833056,0.0534946618100515,0.03664731082612721,0.03819681123862528,0.02313174208149675,0.048796403030367586,0.08613013562333344,0.0837728505009278,0.07128782004631061,0.0962538031276022,0.04468149233190664,1.0261677084851284,8429.875255669584,7521.1888412289745,9439.92542277704,0.75,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,UB&PB,0.55,42777
2500,0.9888042201179589,0.2483193518385588,0.11446144227905876,0.4110940786130815,0.8144511510327502,0.6947428903662822,0.912420254992185,0.24628801423890692,0.11115603731379481,0.4021380012372394,0.8960724946695107,0.10392750533049039,0.047803083209399966,0.05073468126984629,0.034865524592583415,0.06149222623893927,0.009929022688192013,0.07732775729881128,0.04889330040393541,0.0536600617163541,0.035209825883979175,0.06560746512259033,0.046022213204566995,0.048746022206435646,0.03461759056856294,0.05806639610061341,0.09160806906715008,0.0837456593154817,0.05080724455387758,0.11666877586190239,0.04864855817415881,1.0639699818058976,3285.6111846199155,2903.7206771940964,3614.8882252332464,0.8,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,UB&PB,0.55,42777
2500,0.9901683824985026,0.2508677991234703,0.11017787961638016,0.516302530467833,0.7359207843725194,0.575872992358793,0.8666974528272681,0.35869932646473196,0.21598521736648577,0.5453575944263884,0.900672352523099,0.09932764747690122,0.053149739130237954,0.056247203877052954,0.03780380163674176,0.06923104097243016,0.009980969376858898,0.08743444501975417,0.054406987455454574,0.059552292351614466,0.038429131044411195,0.07367728051864368,0.05063608748817078,0.053898194265685116,0.036571295167490074,0.06534400466894905,0.09122584577270922,0.08332600310078485,0.05328618147559983,0.11351346219879645,0.05234309721247138,1.0373335763810068,2610.344060983866,2176.603768399467,2983.958051818473,0.85,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,UB&PB,0.55,42777
2500,0.9947197997308208,0.47283959504034184,0.21478865712079379,0.6960428500432637,0.6770448972341023,0.5404381999943766,0.8080708461717807,0.7510120510010676,0.5662370328437045,0.8927905743663277,0.8466083866382366,0.15339161336176252,0.05685035097738383,0.06151831244698333,0.04015565514596312,0.07470285271906463,0.008660927377051349,0.09239896589571255,0.057560784723428744,0.06386461082089213,0.04019559274457921,0.07775687877654508,0.05477606413384043,0.05999474292227328,0.03849584589377595,0.07206106474662241,0.08718081490604739,0.08371528898455333,0.06848886843530426,0.09902147214397544,0.05742309280238079,1.008666676363987,4703.006372540016,3987.6990282581864,5531.094940105302,0.9,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,UB&PB,0.55,42777
2500,0.9975026770890459,0.5124286797936516,0.3400568239471133,0.7298065192448424,0.6196914152168849,0.45847537600152566,0.7667367151471133,0.4062563411666896,0.22381484968924528,0.6533270511916257,0.7378706467661694,0.2621293532338308,0.07678681931351106,0.0803084717846693,0.06898324640855558,0.08847949176533573,0.0360891635749619,0.10263911354284325,0.07549603727215431,0.08105957760384343,0.06864024737880668,0.09008043355751916,0.07680096611151775,0.07998893021566102,0.06989363688273513,0.08718225938796541,0.08634900603082345,0.08377064388181577,0.07116816731916335,0.09641631885920791,0.07007307551373142,0.9946881383212521,5473.557781694399,3901.934407467081,8075.788664672261,0.95,0.0,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,UB&PB,0.55,42777
2500,0.9418847138293938,0.7121011641208105,0.5319762861132584,0.8644782735316267,0.9160456839312308,0.8404843340824864,0.9639945208437369,0.821878495282692,0.7372076632193083,0.9011481937286682,0.7885152807391609,0.2114847192608389,0.09591074449470081,0.06746116485791369,0.04583703456366309,0.1054378047106479,0.021690503062445163,0.29189786602311407,0.09822959740870643,0.0689359427173303,0.04719430872601418,0.10841492901778596,0.1405452725655234,0.09954838276534804,0.06957979147117123,0.19546218157086817,0.3944146467739541,0.3942840151772949,0.3878807445821306,0.4009723627119139,0.0875268640546855,1.0271130196472535,31875.143172488366,19516.2556440207,57580.105051219485,0.05,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,UB&PB,0.55,42777
2500,0.951159369248744,0.5210871448776973,0.40138969487116916,0.6556409920474662,0.8936112554285427,0.81743426524353,0.9503458641131098,0.6300415847322925,0.5365393894530346,0.7319797705442269,0.8963184079602006,0.10368159203980085,0.07294444004488865,0.05202607878211525,0.027225525287185633,0.09609575462030846,0.010478517321516946,0.21301926809064378,0.07922463137579588,0.059074341484732104,0.03026202531807925,0.10561712062874272,0.09991321094114286,0.08038277553351142,0.05063338640938195,0.13340968889469734,0.3562210194641122,0.3559268348769061,0.3459995990663246,0.3662993762824267,0.06016468677424271,1.0041725836455504,10732.651598185994,7689.434777078409,15898.91265912944,0.1,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.05,UB&PB,0.55,42777
2500,0.9876975121952543,0.6640013232624358,0.5288067850531076,0.8093963631779704,0.8984656503916215,0.8251543773683977,0.9528128274109237,0.5946674564579107,0.4613258975468429,0.7308658204362016,0.8436922530206099,0.15630774697938868,0.09980579113267452,0.08674144485307674,0.057242994157342825,0.12797575241563278,0.024741203753930973,0.21995018409231076,0.10303632516590097,0.09058724365902512,0.05907837710191163,0.13248809614412563,0.12819038700423155,0.11731719235811441,0.08614364497757372,0.1576765726628389,0.3603396293941481,0.3597899496055679,0.35431389713544653,0.3654500024559757,0.08200801114554193,0.853204769691648,19152.49283534664,14306.274500920095,27654.618613397546,0.15,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.05,UB&PB,0.55,42777
2500,0.9849509189412345,0.6975953863289808,0.5311361961666177,0.8425530968035418,0.907756118158036,0.8377235503121617,0.9583601806153632,0.6936231533504787,0.5565867117391284,0.8525347802130564,0.8931428571428573,0.10685714285714291,0.07788257759782237,0.059473293723609495,0.02286067925368933,0.11004758516106795,0.011911126685092213,0.2124349956061729,0.0811126735649091,0.06382428036650992,0.024298289192267754,0.11485564987020998,0.10529231613243015,0.09561507695076411,0.05325235334561514,0.14268135749028685,0.3714966113841988,0.3710820916550722,0.36554517043869533,0.37683741976958324,0.002943530902455375,0.8347006438612173,23080.354194725885,17335.958318639325,33437.31769056403,0.2,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.05,UB&PB,0.55,42777
2500,1.0539265694439393,0.38253932022295384,0.25003388140821753,0.5143727091797347,0.8561104136508932,0.7555429330672362,0.9257638309304355,0.47071435100930675,0.33072154181372443,0.6175775709831298,0.8994896943852156,0.10051030561478332,0.15222688153106642,0.15279551340176195,0.10424775777268634,0.18971696807416608,0.0638880875446969,0.25430912581225623,0.1645163896364934,0.16715430098707637,0.11609883612245032,0.20462724150168032,0.1671950523365365,0.16074517787811776,0.13528319334764569,0.1912311873230784,0.3959460250922651,0.3951383821351366,0.38149952791930286,0.40928611722252817,0.8459323776757529,0.9680822676623803,4966.894209923086,4331.529801762809,5685.405583659741,0.25,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,UB&PB,0.55,42777
2500,1.052716412879357,0.39274077396661156,0.25011026470022435,0.6056610010259283,0.8532780928963456,0.7353053880455331,0.9279812678742102,0.4738707372688649,0.3711213679885071,0.593955446214884,0.9054683724235958,0.09453162757640379,0.15904425918395115,0.15995985933161766,0.11014828402298951,0.19842292561167119,0.060171103356832054,0.2709832235650671,0.17128184136509744,0.17398244680272423,0.12252665746303214,0.21291842582877626,0.17637450275705982,0.1678480084940811,0.14212651288664235,0.20155429435966365,0.4051886449246035,0.4045944050391232,0.39277655649527204,0.4167968623586125,0.7791741660355487,0.982601164679688,5481.807533831449,4710.581682061367,6290.235703920513,0.3,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.05,UB&PB,0.55,42777
2500,1.0248646628803717,0.34330519203194326,0.21055431206959077,0.5475730801616794,0.8232219497726349,0.6941863646169153,0.9222313425993206,0.36658946179369656,0.2657853777543547,0.5231669400316397,0.9326687988628283,0.06733120113717103,0.12903018990597143,0.13302584349766722,0.08487497507545368,0.16934219103517414,0.022331386603302153,0.2305242236971506,0.1440706397708825,0.1493588012052596,0.10041265914975876,0.18596309697028973,0.14413623869657086,0.13875051275609276,0.1146892435433909,0.16604528180632136,0.35103797145005605,0.3498436928524788,0.33314041324950067,0.36719686918603617,0.7121855621190994,0.9756844583346351,4595.875499998875,3963.727699015531,5207.263508537773,0.35,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.05,UB&PB,0.55,42777
2500,1.0531565128968663,0.4903738827697841,0.335568793029059,0.7049733978480076,0.8419116983441585,0.7472628013328959,0.9166474909365819,0.4745166083161449,0.2735101439714623,0.6488624886309472,0.9011257995735613,0.09887420042643935,0.15758792191367224,0.160604175476733,0.11284564605380511,0.1996042063810531,0.04703101513683033,0.2670457748115627,0.16799930807771762,0.1719994244416074,0.12458485530677843,0.21091902198615572,0.17434396209650396,0.16860151566984855,0.14000290886961558,0.2013554316993839,0.3607717722137637,0.3599862651525177,0.3481446400006617,0.3721387957421688,0.148961834026995,0.90917129100701,19925.69132524886,16388.347478198037,24759.747176176796,0.4,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.05,UB&PB,0.55,42777
2500,1.1990974211496204,0.18526937009010871,0.09496879844133473,0.3303452200923345,0.5495793880634392,0.422585666689324,0.6880335627066123,0.5330561779951027,0.4246259346552045,0.6592865529903348,0.8887704335465536,0.11122956645344691,0.38973901832069036,0.4037196753349913,0.3343496787599928,0.4497543072914639,0.2380443165843918,0.5041259154133143,0.4179402411529308,0.4325962481785557,0.3668094600486354,0.47552927590385974,0.4136313983979499,0.4121564672983304,0.3840368180318149,0.4411484406754972,0.5001037837587701,0.4998159611988029,0.47269301071560527,0.528460430360672,0.4959515374626386,0.9379221139984586,1602.6092732635423,1323.9958911107558,1926.7583432525992,0.45,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05,UB&PB,0.55,42777
2500,1.09661629660746,0.3015109399581119,0.1939776579518343,0.45975547320436094,0.7037022128476262,0.5585257736913972,0.8264026455828664,0.35216943891956554,0.2488728649918352,0.46513413014786437,0.9133432835820905,0.08665671641791059,0.29687986338074557,0.31146186304662915,0.24654559093607312,0.3528168200204868,0.14522625323106758,0.4085623546392794,0.3202976672822046,0.33445825496536297,0.27338475491645114,0.3752462630526652,0.32082310106956946,0.31859169958660893,0.29311545511802284,0.34508063287840823,0.4477164794688664,0.44735881891477336,0.431314980312314,0.4638568817747779,0.16523312646462288,0.9523946901229421,2495.6520803273665,2090.0448673322026,2883.1309382583163,0.5,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.05,UB&PB,0.55,42777
2500,1.0981818277729953,0.2308031846716163,0.13390789659855049,0.3607101986991186,0.6027460660009889,0.44967279484465733,0.7670878134655847,0.3495139992737126,0.26004974920230595,0.46237292818432035,0.9326922530206107,0.06730774697938896,0.3089263871761434,0.3241427330732136,0.25786565736381345,0.36859670854380916,0.15401698798947092,0.41839035269849517,0.33653155807556373,0.35088684575486045,0.2901061649847547,0.39364273714817805,0.333378313091912,0.33270904791208905,0.307353155483983,0.35753691638553714,0.42841791107432947,0.4284838111068042,0.40599845958966,0.45125167228926044,0.0469111381911171,1.1074721259268707,1705.7459722278586,1398.3216771446687,2017.8597595375743,0.55,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.05,UB&PB,0.55,42777
2500,1.1312415448877555,0.45727892624568656,0.31090966558570887,0.5929666221063241,0.7625174424335176,0.6313383142489446,0.8715722508156616,0.5061057603116306,0.4142062166001552,0.5979852383238196,0.873943852167733,0.1260561478322674,0.2793498271010119,0.2882580123049965,0.23294936120024734,0.32891450112066717,0.14104834508257436,0.39569941012120496,0.2925204817266211,0.30167863619967555,0.24811411085999432,0.34169891281534404,0.3022534358531139,0.2972096948353318,0.26860070612702897,0.3302796527731667,0.42226091401334676,0.42178977959265324,0.4114837967462219,0.43254669916379335,0.060245724247031306,0.9564107142204107,4794.690738143347,3981.375087677794,5737.845368895838,0.6,0.05,UB&PB,0.55,42777
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.05,UB&PB,0.55,42777
