time,Vbar_g0,soc_h_median_g0,soc_h_lerror_g0,soc_h_herror_g0,soc_v_median_g0,soc_v_lerror_g0,soc_v_herror_g0,sens_median_g0,sens_lerror_g0,sens_herror_g0,freq_ub_g0,freq_pb_g0,freq_parochial_g0,s_mean_g0,s_median_g0,s_lerror_g0,s_herror_g0,s_ltail_g0,s_htail_g0,s_end_mean_g0,s_end_median_g0,s_end_lerror_g0,s_end_herror_g0,s_young_mean_g0,s_young_median_g0,s_young_lerror_g0,s_young_herror_g0,s_child_mean_g0,s_child_median_g0,s_child_lerror_g0,s_child_herror_g0,concentration_g0,concentration_lerror_g0,concentration_herror_g0,Vbar_g1,soc_h_median_g1,soc_h_lerror_g1,soc_h_herror_g1,soc_v_median_g1,soc_v_lerror_g1,soc_v_herror_g1,sens_median_g1,sens_lerror_g1,sens_herror_g1,freq_ub_g1,freq_pb_g1,freq_parochial_g1,s_mean_g1,s_median_g1,s_lerror_g1,s_herror_g1,s_ltail_g1,s_htail_g1,s_end_mean_g1,s_end_median_g1,s_end_lerror_g1,s_end_herror_g1,s_young_mean_g1,s_young_median_g1,s_young_lerror_g1,s_young_herror_g1,s_child_mean_g1,s_child_median_g1,s_child_lerror_g1,s_child_herror_g1,concentration_g1,concentration_lerror_g1,concentration_herror_g1,mixed_freq,mixed_aleph2,strategies,mixed_u2,mixed_aleph1,mixed_u1,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.15,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.23649574139510052,0.13431822224875967,0.3567290930259371,0.807844192813462,0.6911492818271692,0.9005111385166731,0.22126777624604577,0.11489190567970997,0.36973844244532605,0.1337547433536118,0.866245256646389,0.7823558632547737,0.829857512089562,0.8554535633592012,0.8105718126563338,0.8814813744336162,0.6838806986662873,0.9007827707293008,0.8348753712241607,0.8591680577864637,0.8173694032454834,0.8830841967975379,0.8464697550586975,0.8639806233386458,0.8327907789460158,0.8852428284862219,0.7109366908552441,0.7078813347295293,0.6781893770981187,0.7463198706861244,3643.59253247131,3051.841585434308,4247.0722976489205,0.0,0.1623094612739208,0.08150275823028569,0.2666065528484427,0.855104642549839,0.7621321467099637,0.931472538774999,0.5578944597504512,0.3785312144709468,0.7257354720428091,0.9707838021231106,0.02921619787688907,0.9882367220394137,0.03146372060661427,0.007253518825564932,7.783467799904967e-5,0.04645667058318921,5.830747168295022e-7,0.11025297363650788,0.04278921679240279,0.01852945104477152,2.9308428223020297e-5,0.07037518253168262,0.030794434856354497,0.012330315752039961,0.0014383209683551746,0.03950066035220381,0.4484098140730875,0.4478205430147643,0.42672344318491345,0.4706890166822729,5396.3403716754465,4776.406574439653,6342.536914187132,0.5,0.15,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.15,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.2505992516950089,0.12821114970943975,0.48815046196888867,0.7614064001719134,0.6311927197273308,0.8796996218828309,0.11592441915768066,0.05060987319523384,0.2230278129182967,0.17354369857840843,0.8264563014215915,0.6033500082007529,0.7968087267740869,0.8042278841308416,0.7591300404894047,0.8574347383501113,0.6521212477727847,0.8906201998860629,0.8007905155039853,0.8088629515746631,0.7625845075501252,0.8609639486883548,0.8124297988338445,0.8156822577539913,0.771701395352747,0.8609102304993074,0.7450868590710774,0.7413494471498644,0.7363861731236624,0.7509493145270546,6166.536944262282,3665.358547552066,15204.263577037653,0.0,0.17876761351539183,0.10924716450076478,0.28831645150220164,0.8407995057343518,0.7546115597562936,0.9124635552173105,0.724351671044532,0.5640196266238818,0.8350155618604327,0.9664011654517242,0.033598834548275655,0.9920963618705271,0.04887867042934559,0.005748337662251965,6.156412018730277e-5,0.07512883832389604,2.2544534056345305e-8,0.1841844189546933,0.05997930554510765,0.014946351204483737,9.69958627888667e-7,0.09957083587961785,0.05713284540201729,0.027844773737529,0.001732119483383123,0.081516164401621,0.4516074126449274,0.44860250065261253,0.39918394326551565,0.5055939737799496,5564.657386956805,4757.661610597106,6892.5107143801715,0.75,0.15,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.25517525365955596,0.17350328293649833,0.3450783115552816,0.7822565120273062,0.6404400974912087,0.8868559057051112,0.15502007170492443,0.08947180298481103,0.23248097432767523,0.1395619306067067,0.8604380693932934,0.8777318763326236,0.8489729928608614,0.8760494498609656,0.8418773619658059,0.8928878345729842,0.7202718923483611,0.9070790788308036,0.8539983199496253,0.8787737520940089,0.8487468611284563,0.8938417664596345,0.8558011076423108,0.8789339711671605,0.8525295404936118,0.894576531704528,0.699377794631872,0.7135624162687889,0.6285167836282322,0.7808484956955134,2580.580567032177,2124.0293700955253,3057.8132277540312,0.0,0.1498091760781815,0.07361927681406429,0.24540537977363663,0.8773945771724444,0.7952918161719434,0.9415858727874281,0.4741918212761896,0.25943071292998277,0.6517937874258317,0.9727230262326996,0.027276973767300854,0.9395365445049523,0.030382637010860965,0.008669689591751918,0.00013172751389327144,0.041238559683213445,1.4640111177959737e-6,0.12126881681276157,0.03957889742491752,0.01911553589975187,0.0001431585818843437,0.059853730821033596,0.03155036380414397,0.012148809865863443,0.0018314902660838683,0.03757593352695766,0.4493988262383904,0.45037122706642296,0.43942125274978644,0.4604647863681626,7219.7586645465435,6480.793298000772,8372.753492840633,0.25,0.2,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.3661476662029677,0.24770159514067905,0.49876423769808187,0.8453395126195555,0.7281420300469353,0.9245945762205032,0.13137857520167592,0.06015856607274679,0.24754059951924628,0.10631801890793972,0.8936819810920591,0.6647683763141198,0.8093367592551973,0.8355676822981042,0.7738483175757754,0.8701004969047046,0.65181685117194,0.8922747501674695,0.8133739371982349,0.8388566227782284,0.7792978033059424,0.8716149996182694,0.8232436570852844,0.8455330244199332,0.7929352463588459,0.8734181604679393,0.6901733915184035,0.6827512403396329,0.6625375945555405,0.7124015754820382,6627.321833931456,5181.828047390379,10874.891720007667,0.0,0.12884437832181403,0.06268852102142317,0.22015304188195844,0.8139232975589332,0.7114303027715516,0.9078555298258363,0.4697460434718446,0.333964897328775,0.6222872027498817,0.970147834159997,0.02985216584000298,0.9894568436115033,0.047054668267576406,0.02297231396439033,0.000538806007917156,0.07253917815426875,6.8011849970337575e-6,0.1493205473227147,0.06281733481304792,0.04592499351963324,0.0009146724251779989,0.10090199644661482,0.04638034143516112,0.027094551156378398,0.0057975384901411825,0.06169818194960665,0.45119680252868216,0.4493101730421634,0.423038929609686,0.47949390518550716,4593.385361144776,3983.6994586356213,5397.649279913361,0.5,0.2,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.14536535064630127,0.05928222318900233,0.27018004568694676,0.4198495791655535,0.24876610529964116,0.60207619967702,0.1255930894092234,0.05513924122698069,0.25301204202397143,0.17909970973143455,0.8209002902685656,0.6316674040988516,0.807990695763399,0.8231221456311131,0.7731620862099804,0.8672235019846907,0.6499671242752122,0.8994018327464599,0.8213737703553475,0.8372052131457213,0.7887271062381142,0.8750550847949693,0.8082363550183277,0.8168559292374005,0.77065329450493,0.8632922333851052,0.7457085287373459,0.7412538760030776,0.7283722775808009,0.7605964461498214,1776.6058052293715,1187.9944678969766,4063.3199367086013,0.0,0.20339094587110174,0.11011733185577921,0.3738680670895793,0.827938634091467,0.7125832886677439,0.9081233748951227,0.5829083512060665,0.4384363427297907,0.7062748159431627,0.9653420444523839,0.034657955547617206,0.9903590685316879,0.06227348474718772,0.03372122352910646,0.00046993038723132163,0.10516674307946831,4.282264801367956e-6,0.1860074436765391,0.07897136106242501,0.06141827752410228,0.00036763379702283117,0.13344661082715212,0.06621265123207931,0.049993472140872935,0.009672159085953239,0.09866283505442908,0.45086822401214094,0.4485528532261317,0.4069118881303684,0.4962506066294539,4133.296471936013,3538.103103769151,4861.838785270436,0.75,0.2,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.285888321592401,0.1573833943732405,0.47001512693460107,0.8557831535603149,0.7796064920698413,0.9267642236633103,0.19056382933984414,0.11647251597821988,0.3084153551927102,0.19402530771467294,0.8059746922853266,0.9262771976158175,0.8218600076760779,0.8560845249911871,0.8110526558580972,0.8793154103398646,0.6347530432333179,0.8985377549239062,0.826121755560281,0.8592612208538543,0.8171447459674528,0.8808771513557591,0.8391118404117905,0.8647199967617716,0.8348665768482447,0.8835667231414743,0.7090990467139052,0.736852291913314,0.6340236311049982,0.7934153698521097,4104.362666642531,3498.380541328165,4723.1003693142275,0.0,0.2572825867785619,0.14371265103478553,0.3933182314068904,0.8987728018679941,0.8288891893057201,0.9527717275537636,0.7508733791657973,0.5859881987335911,0.8614263816250994,0.9692837455331615,0.030716254466839545,0.9171670579407571,0.029390147908929805,0.0016755642080746457,3.901477069206282e-5,0.023576145028657156,2.3413530551073042e-7,0.15912775554529157,0.032195804813517054,0.0031681814353197004,3.148672703683295e-5,0.03011477831161826,0.047705161030814014,0.019034125363755337,0.002984627939987745,0.05887590562006636,0.45256518038250504,0.4535553292165087,0.44801193749861423,0.45795741389353745,118192.18028916902,88331.116134268,164073.57655580348,0.25,0.25,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.1508939279102319,0.07316014925468439,0.27407559598158915,0.38373461130857006,0.2169400973791619,0.579307087540173,0.2831905221221469,0.12858250575463082,0.459154562918589,0.18812289876196,0.8118771012380398,0.8745719239013792,0.8237441030826399,0.8477577373595503,0.8009142577833611,0.878116702823066,0.6759283380422493,0.9030033719895468,0.8393419997349053,0.8608878106674487,0.8221594425400474,0.8849032543133767,0.8204079534632588,0.8394564253346312,0.793256940513319,0.874110687781031,0.7412117698397337,0.748232732983957,0.7119543227050255,0.7798161493498674,1178.3337040514116,932.9087206572987,1522.8173798065532,0.0,0.1611714266833814,0.07498415882265408,0.28390023869218345,0.858179802065062,0.7651914379949081,0.9295089361775604,0.18564228634103955,0.07321827226365993,0.3795336208241518,0.9677806989401484,0.03221930105985189,0.9750077366638367,0.061946214983095486,0.05524092244071094,0.005633911233331063,0.09404852652631025,6.574443002747301e-5,0.16186580586227295,0.07862654885149706,0.079298770784762,0.012168778893252602,0.11770871231421398,0.05985729623761885,0.05025433945366954,0.021203786499928674,0.0797309375354373,0.45350921625989155,0.4531524916661764,0.4300670902890717,0.47766295964906746,5174.61271987754,4634.736409394403,5714.937638512761,0.5,0.25,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.1543433773606516,0.06684778723252906,0.3037000394343231,0.4281746623946126,0.24388016893182998,0.6200736984377155,0.19722931619937975,0.09432674977294551,0.3367991256977785,0.19233439243852282,0.8076656075614784,0.6831271383944078,0.8024634186275422,0.8156975790968027,0.7713443628178014,0.8598409889279572,0.6433670026782939,0.8972973638684549,0.8147595569876495,0.8282089077879342,0.7847312209975151,0.8688539178782061,0.8078318061391713,0.8114494071055408,0.7750488155918509,0.8552664061706121,0.7506906558596337,0.7473768479025046,0.7355954966942666,0.7645878091461228,2415.8169587086686,1378.805396889449,5731.273037288714,0.0,0.250809943917008,0.1346120848861371,0.38878827331507965,0.8378000558714235,0.6860948581663738,0.9247466552175115,0.264551516732906,0.15429916900234295,0.44635939325516916,0.9625581888612278,0.03744181113877126,0.9902292948123994,0.08455659879750216,0.07421803580373758,0.007101760845670412,0.13487008169436163,6.938321409075623e-5,0.2104596119256264,0.10373426834450293,0.10345512013655625,0.0133664997197266,0.16198940024306735,0.0877668988958621,0.07970477940909676,0.03268665407826273,0.12290752190057763,0.45283659354646394,0.4496829624686362,0.41154858964712804,0.49316239593231276,4362.095685672458,3771.1491468874933,4943.792989675643,0.75,0.25,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.3390227905174129,0.20812297952117645,0.5071559891689522,0.6202508453666747,0.5030331420504822,0.7583397045793859,0.17582041045326133,0.09413364154033446,0.28222157078130433,0.16806036780383787,0.8319396321961615,0.8907855204496985,0.8366790118897999,0.8602840526016909,0.8226122946090406,0.8818966670555745,0.7135427454494908,0.9007507031446945,0.8447989357132342,0.8659470451269682,0.8332657499734805,0.8848505394295979,0.8404992116445867,0.8605519045921286,0.8279387939964455,0.8820236462572779,0.7175589148888952,0.7262728226619508,0.6631132912583787,0.7853257997228865,1869.7236501270975,1566.9284173049173,2235.6620109534197,0.0,0.08858051526090734,0.03779021509737767,0.17127403290771473,0.7905005518520025,0.671562356458642,0.895543788070146,0.1756217837975053,0.07522679869478513,0.373353540844446,0.974327280966992,0.025672719033008183,0.9428504565277156,0.07278979026416145,0.06847109160244179,0.005812170488960823,0.11125354508036399,0.00012900796598066784,0.1914308121289527,0.09465024678512331,0.10025136518784782,0.012874950592849627,0.1432131220817168,0.07128399124589849,0.06010211950701391,0.03184083557017667,0.0905816029775922,0.45062544722186243,0.45140040468088577,0.4301807895234924,0.4732617737592384,3651.2679361245414,3150.364105632844,4126.754551112065,0.25,0.3,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.26731901328346597,0.15879671766138007,0.41420141355699275,0.7373243851367308,0.6124459121162814,0.8343830620673807,0.12469511984327264,0.05730641238809147,0.22661301953685825,0.13975777226778566,0.8602422277322143,0.8108722077197443,0.8190816260156463,0.8411895930273667,0.7895719900832393,0.8751272124925669,0.6784488111007624,0.8978997493720487,0.8254272823830798,0.8466889833344323,0.7982095716770256,0.877655296020983,0.8295949093747123,0.8472868821866832,0.8027770800095837,0.8773212072102472,0.7212892241311489,0.7210749729037595,0.6938530051055775,0.7522962094181618,3527.4877829305183,2688.12335022541,5919.322015410384,0.0,0.17492028488839942,0.09509303242119659,0.28180185277423386,0.8263302781656122,0.7237534165098095,0.9116512730626318,0.30667868853691066,0.18169954901251753,0.500173162090317,0.9641501452221483,0.03584985477785133,0.9825392724412942,0.07290513764127939,0.0640551092454772,0.007213350488947853,0.1091216104270896,0.00012056502511182239,0.19168445871686307,0.09092052780930356,0.08996299103271259,0.015602378727865766,0.13495752929917065,0.07454620556521428,0.06216930677372304,0.030387307188042903,0.09570981407589413,0.4533771553656334,0.45219522132743806,0.429477057786697,0.47700018146045164,4913.994698296894,4345.107826934265,5553.367197639683,0.5,0.3,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.12794664242571333,0.059224342552623516,0.23056854002597083,0.30045817057339325,0.1665955992148775,0.5039141321155634,0.13116090586958337,0.05799517559986688,0.24459409067653065,0.18831983705291575,0.8116801629470843,0.7505769135411624,0.8132338787798334,0.8282612123513611,0.7832820947510569,0.8673758099902575,0.6646446291466012,0.8994378223401498,0.8290975188157633,0.8447969436891971,0.8020850865503734,0.8769536591901698,0.8066899664302851,0.813095142040446,0.7722062103898772,0.8589365984753585,0.7541239874615768,0.7534967060765951,0.7366296264906427,0.7730872582786841,1281.645929941233,949.3694248197562,1921.1792846180606,0.0,0.334255689722664,0.2088198515752033,0.4671261825009057,0.8758814803262114,0.7766123297593178,0.9401391943932643,0.19589020619228434,0.12326178010995457,0.28643940885140784,0.9513920673372113,0.04860793266278925,0.9879338349389931,0.09457201846688264,0.09503801439867232,0.02339250594875921,0.14034671128678472,0.00028511236477423205,0.20511232221999087,0.11101109514450322,0.1168554691460261,0.03897053353850251,0.16097819574444522,0.09749881581769988,0.09289046286548894,0.052086874145533195,0.1291886862237224,0.45571426998858183,0.45229739840141664,0.4226368892201018,0.4859226686436201,5364.671439513885,4796.227495277571,5908.799555367559,0.75,0.3,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.35,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.16817758430104476,0.08591614587085168,0.3133979946564182,0.7731807506328701,0.6150676545366653,0.8887241490022824,0.22579337668441948,0.13470415177574124,0.3542193088915352,0.19164021612715654,0.8083597838728418,0.8622113660593144,0.8472116457476248,0.8738849067110724,0.8399883407262323,0.8915274765921589,0.7188549324250397,0.9069424800441157,0.8528873069007166,0.8770555564884882,0.8472845647121623,0.8927777369349238,0.8591467958992449,0.879205179286981,0.8558571521594801,0.8946945042081985,0.7187090617522471,0.7329380241001131,0.6561760297016617,0.7939744264543214,2277.7833206867413,1881.286400147949,2694.73390118183,0.0,0.10750030062470971,0.04619646845717204,0.1924675959053406,0.7735014111194389,0.6618793628582639,0.8817451727077413,0.16106124636768143,0.057414802603171965,0.3450389512040084,0.9727833889289245,0.0272166110710757,0.9278419686039704,0.08724338655371146,0.08606339398399344,0.01017013138449433,0.12980914571580301,0.0002633561700537207,0.22133387597646598,0.10825087881993174,0.11602666206799252,0.021378038366523213,0.15952494288592203,0.09194528325267165,0.08019015349349227,0.048909641367143854,0.11394286579720107,0.44947653603291593,0.45071845672592303,0.4338508073118475,0.46740459542827645,3848.3595370242792,3344.4685566282783,4361.634817374399,0.25,0.35,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.35,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.15610825895354088,0.06265437545000202,0.30251216945059756,0.6030957978853911,0.45678658978335734,0.7494184662524361,0.15767437799723796,0.0688140273814888,0.2834406705391284,0.16558182765364476,0.8344181723463552,0.8264231484196428,0.838626090167797,0.8623199624744896,0.819795160706582,0.8874360891003918,0.7010576513165293,0.9068499805323301,0.8477635982815042,0.8688230309449009,0.8321219751326666,0.8901483991488781,0.8471594202715687,0.8659438279061833,0.8312137655961568,0.8896518495509554,0.7331204838727404,0.7345678827172342,0.7014628204029643,0.7694843282319545,2091.496788801116,1694.4137287141077,2558.100843593315,0.0,0.11474550498518675,0.05095350728019007,0.21805022808458685,0.7573956354619858,0.6356287386352613,0.8647667745779012,0.16574588072409335,0.06726441040122133,0.3671512475988211,0.9661971671034206,0.03380283289657851,0.9828742912790047,0.10544447369576378,0.11112827567914281,0.01800018334348641,0.15980288340231316,0.00037033250428846436,0.23627967385933416,0.13075083708911509,0.14552949890141745,0.035978129996052106,0.1936961643573648,0.1101362338351178,0.10384773236915835,0.06816247320393042,0.1368381225172771,0.449514073892301,0.4491948658108864,0.4189680416668458,0.48359897550425135,3372.179072464924,2919.858998974502,3799.033753076105,0.5,0.35,UB&PB,0.75,0.95,0.95,44336
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.35,UB&PB,0.75,0.95,0.95,44336
2500,0.0,0.3136185302150633,0.13243715620139834,0.5591852493642652,0.7892175862048995,0.6369092503005792,0.8972045178504728,0.08139229765346721,0.03445781916552647,0.15494501749537778,0.18697815547867644,0.8130218445213244,0.5002569887592455,0.7915880489306828,0.7971860457380577,0.7496624240081828,0.8530831932603786,0.6543499053982311,0.88908376193049,0.7952006115758322,0.8014304800474883,0.7529484080332269,0.8566965164369719,0.807735913935969,0.8099996691006088,0.7601823450005516,0.8568044630967225,0.7407106698058638,0.7366238351209086,0.7345293186602707,0.7424205127617587,9122.36767143544,4551.571811164914,46491.32990367369,0.0,0.1007515786833302,0.05128955602801437,0.16856518394568243,0.5069530135101084,0.4018714042906454,0.6391233869836965,0.6160592361040983,0.46357467533280866,0.7540942823159544,0.9705302023911841,0.02946979760881458,0.9917963473581994,0.1484491099009921,0.13954799874477047,0.01786512697939538,0.24580800396544655,0.00031425563966417264,0.3527246872712613,0.18845971587520996,0.19985373835860198,0.055900769950408866,0.29370755873236337,0.1752173994245332,0.16983832705975707,0.10716844082216763,0.22747009079398003,0.4499717907067458,0.4478545622485149,0.38288801318999793,0.5181582985441908,1640.3943026100167,1336.7701658580445,2090.1362847978985,0.75,0.35,UB&PB,0.75,0.95,0.95,44336
