time,Vbar,T,aleph,init_sens,n,λ,init_soc_h,t,seed
0,0.49088627814536956,1000,0.65,0.1,10,1.5,0.6,2,3
0,0.5352943686832599,1000,0.8,0.1,10,1.5,0.6,2,3
0,0.6016772321614462,1000,0.95,0.1,10,1.5,0.6,2,3
0,0.4040772494410251,1000,0.65,0.0,25,1.5,0.6,2,3
0,0.48174174662111385,1000,0.8,0.0,25,1.5,0.6,2,3
0,0.5731250729491091,1000,0.95,0.0,25,1.5,0.6,2,3
0,0.6363653158104373,1000,0.65,0.1,25,1.5,0.6,2,3
0,0.6767956723451298,1000,0.8,0.1,25,1.5,0.6,2,3
0,0.7171346508184524,1000,0.95,0.1,25,1.5,0.6,2,3
0,0.6260007917287043,1000,0.65,0.0,5,3.0,0.6,2,3
0,0.6921305836977694,1000,0.8,0.0,5,3.0,0.6,2,3
0,0.7873300416865101,1000,0.95,0.0,5,3.0,0.6,2,3
0,0.663161975671547,1000,0.65,0.1,5,3.0,0.6,2,3
0,0.7337632145522741,1000,0.8,0.1,5,3.0,0.6,2,3
0,0.8173161309768747,1000,0.95,0.1,5,3.0,0.6,2,3
0,0.6210373996091342,1000,0.65,0.0,10,3.0,0.6,2,3
0,0.6951234083420336,1000,0.8,0.0,10,3.0,0.6,2,3
0,0.7869836777877571,1000,0.95,0.0,10,3.0,0.6,2,3
0,0.7321890626103834,1000,0.65,0.1,10,3.0,0.6,2,3
0,0.7985181225127552,1000,0.8,0.1,10,3.0,0.6,2,3
0,0.8868898335913299,1000,0.95,0.1,10,3.0,0.6,2,3
0,0.6289047008638844,1000,0.65,0.0,25,3.0,0.6,2,3
0,0.7084870634420204,1000,0.8,0.0,25,3.0,0.6,2,3
0,0.8101636460935785,1000,0.95,0.0,25,3.0,0.6,2,3
0,0.8232623781328311,1000,0.65,0.1,25,3.0,0.6,2,3
0,0.8886711741815635,1000,0.8,0.1,25,3.0,0.6,2,3
0,0.9663483008730348,1000,0.95,0.1,25,3.0,0.6,2,3
0,0.8037657507599697,1000,0.65,0.0,5,6.0,0.6,2,3
0,0.8846501061495289,1000,0.8,0.0,5,6.0,0.6,2,3
0,0.9908449344028616,1000,0.95,0.0,5,6.0,0.6,2,3
0,0.8260368420791669,1000,0.65,0.1,5,6.0,0.6,2,3
0,0.9050895195966724,1000,0.8,0.1,5,6.0,0.6,2,3
0,0.9983017872655798,1000,0.95,0.1,5,6.0,0.6,2,3
0,0.8554034289306286,1000,0.65,0.0,10,6.0,0.6,2,3
0,0.9517997188280578,1000,0.8,0.0,10,6.0,0.6,2,3
0,1.0930767642873978,1000,0.95,0.0,10,6.0,0.6,2,3
0,0.9611089300551839,1000,0.65,0.1,10,6.0,0.6,2,3
0,1.0302365983180237,1000,0.8,0.1,10,6.0,0.6,2,3
0,1.127956388605575,1000,0.95,0.1,10,6.0,0.6,2,3
0,0.8545118799256306,1000,0.65,0.0,25,6.0,0.6,2,3
0,0.9618924102707148,1000,0.8,0.0,25,6.0,0.6,2,3
0,1.1269585249460012,1000,0.95,0.0,25,6.0,0.6,2,3
0,1.045567755704423,1000,0.65,0.1,25,6.0,0.6,2,3
0,1.0995639318273283,1000,0.8,0.1,25,6.0,0.6,2,3
0,1.1963906653585672,1000,0.95,0.1,25,6.0,0.6,2,3
0,0.3540574907754218,1000,0.65,0.0,5,1.5,0.65,2,3
0,0.40504013296872715,1000,0.8,0.0,5,1.5,0.65,2,3
0,0.47752361932014087,1000,0.95,0.0,5,1.5,0.65,2,3
0,0.43463178858685947,1000,0.65,0.1,5,1.5,0.65,2,3
0,0.48071268974269604,1000,0.8,0.1,5,1.5,0.65,2,3
0,0.5440390423341042,1000,0.95,0.1,5,1.5,0.65,2,3
0,0.35683293181603615,1000,0.65,0.0,10,1.5,0.65,2,3
0,0.418308071511371,1000,0.8,0.0,10,1.5,0.65,2,3
0,0.5042865913238056,1000,0.95,0.0,10,1.5,0.65,2,3
0,0.5000200077237104,1000,0.65,0.1,10,1.5,0.65,2,3
0,0.546437130998338,1000,0.8,0.1,10,1.5,0.65,2,3
0,0.6088126686388602,1000,0.95,0.1,10,1.5,0.65,2,3
0,0.3648063212229708,1000,0.65,0.0,25,1.5,0.65,2,3
0,0.44120130844242883,1000,0.8,0.0,25,1.5,0.65,2,3
0,0.5418884656085103,1000,0.95,0.0,25,1.5,0.65,2,3
0,0.6367672142515662,1000,0.65,0.1,25,1.5,0.65,2,3
0,0.6706974609905572,1000,0.8,0.1,25,1.5,0.65,2,3
0,0.7272167679566328,1000,0.95,0.1,25,1.5,0.65,2,3
0,0.640258109615433,1000,0.65,0.0,5,3.0,0.65,2,3
0,0.7146005874609934,1000,0.8,0.0,5,3.0,0.65,2,3
0,0.8123996389769479,1000,0.95,0.0,5,3.0,0.65,2,3
0,0.6890414992102722,1000,0.65,0.1,5,3.0,0.65,2,3
0,0.7579484582806078,1000,0.8,0.1,5,3.0,0.65,2,3
0,0.8449936150068333,1000,0.95,0.1,5,3.0,0.65,2,3
0,0.6337583198509449,1000,0.65,0.0,10,3.0,0.65,2,3
0,0.7201560383077961,1000,0.8,0.0,10,3.0,0.65,2,3
0,0.8257389016173835,1000,0.95,0.0,10,3.0,0.65,2,3
0,0.7458356121488091,1000,0.65,0.1,10,3.0,0.65,2,3
0,0.8116018388043165,1000,0.8,0.1,10,3.0,0.65,2,3
0,0.9066935648985535,1000,0.95,0.1,10,3.0,0.65,2,3
0,0.6454810547322712,1000,0.65,0.0,25,3.0,0.65,2,3
0,0.7376636576531623,1000,0.8,0.0,25,3.0,0.65,2,3
0,0.8538484286756016,1000,0.95,0.0,25,3.0,0.65,2,3
0,0.8297786803868964,1000,0.65,0.1,25,3.0,0.65,2,3
0,0.8968878062109619,1000,0.8,0.1,25,3.0,0.65,2,3
0,0.9805451188512362,1000,0.95,0.1,25,3.0,0.65,2,3
0,0.8188452798984782,1000,0.65,0.0,5,6.0,0.65,2,3
0,0.9066859398479191,1000,0.8,0.0,5,6.0,0.65,2,3
0,1.0090268142438532,1000,0.95,0.0,5,6.0,0.65,2,3
0,0.8382333724668235,1000,0.65,0.1,5,6.0,0.65,2,3
0,0.9204599179699753,1000,0.8,0.1,5,6.0,0.65,2,3
0,1.012333579199237,1000,0.95,0.1,5,6.0,0.65,2,3
0,0.8919433680496782,1000,0.65,0.0,10,6.0,0.65,2,3
0,0.9815160457373593,1000,0.8,0.0,10,6.0,0.65,2,3
0,1.1144563190397028,1000,0.95,0.0,10,6.0,0.65,2,3
0,0.9793839136173652,1000,0.65,0.1,10,6.0,0.65,2,3
0,1.0493647759597444,1000,0.8,0.1,10,6.0,0.65,2,3
0,1.1452415607844912,1000,0.95,0.1,10,6.0,0.65,2,3
0,0.8889671442311267,1000,0.65,0.0,25,6.0,0.65,2,3
0,0.9935631984811252,1000,0.8,0.0,25,6.0,0.65,2,3
0,1.1499644200753418,1000,0.95,0.0,25,6.0,0.65,2,3
0,1.0479235152310744,1000,0.65,0.1,25,6.0,0.65,2,3
0,1.1079586328628503,1000,0.8,0.1,25,6.0,0.65,2,3
0,1.2008150412758118,1000,0.95,0.1,25,6.0,0.65,2,3
0,0.33473357492414224,1000,0.65,0.0,5,1.5,0.7,2,3
0,0.3890379738378692,1000,0.8,0.0,5,1.5,0.7,2,3
0,0.46213076704687833,1000,0.95,0.0,5,1.5,0.7,2,3
0,0.4084964072715426,1000,0.65,0.1,5,1.5,0.7,2,3
0,0.45940319432402393,1000,0.8,0.1,5,1.5,0.7,2,3
0,0.5276093536651191,1000,0.95,0.1,5,1.5,0.7,2,3
0,0.32543976009322,1000,0.65,0.0,10,1.5,0.7,2,3
0,0.38565473791887406,1000,0.8,0.0,10,1.5,0.7,2,3
0,0.4715925251504569,1000,0.95,0.0,10,1.5,0.7,2,3
0,0.5042195172370171,1000,0.65,0.1,10,1.5,0.7,2,3
0,0.5518533645203455,1000,0.8,0.1,10,1.5,0.7,2,3
0,0.6124766819124762,1000,0.95,0.1,10,1.5,0.7,2,3
0,0.3260761286214937,1000,0.65,0.0,25,1.5,0.7,2,3
0,0.3995227275525695,1000,0.8,0.0,25,1.5,0.7,2,3
0,0.507430364716997,1000,0.95,0.0,25,1.5,0.7,2,3
0,0.6475967547906661,1000,0.65,0.1,25,1.5,0.7,2,3
0,0.6840858913159086,1000,0.8,0.1,25,1.5,0.7,2,3
0,0.7331746557040848,1000,0.95,0.1,25,1.5,0.7,2,3
0,0.6369301877642127,1000,0.65,0.0,5,3.0,0.7,2,3
0,0.722090489258685,1000,0.8,0.0,5,3.0,0.7,2,3
0,0.8313668741606366,1000,0.95,0.0,5,3.0,0.7,2,3
0,0.6768035205449011,1000,0.65,0.1,5,3.0,0.7,2,3
0,0.7656250626243587,1000,0.8,0.1,5,3.0,0.7,2,3
0,0.8617860543811936,1000,0.95,0.1,5,3.0,0.7,2,3
0,0.6383342039870907,1000,0.65,0.0,10,3.0,0.7,2,3
0,0.738158324232315,1000,0.8,0.0,10,3.0,0.7,2,3
0,0.8570234250601296,1000,0.95,0.0,10,3.0,0.7,2,3
0,0.7463671197719209,1000,0.65,0.1,10,3.0,0.7,2,3
0,0.8297275784396789,1000,0.8,0.1,10,3.0,0.7,2,3
0,0.9264505881558628,1000,0.95,0.1,10,3.0,0.7,2,3
0,0.6633445072516706,1000,0.65,0.0,25,3.0,0.7,2,3
0,0.7624029054996387,1000,0.8,0.0,25,3.0,0.7,2,3
0,0.8951216905894354,1000,0.95,0.0,25,3.0,0.7,2,3
0,0.8313412344377673,1000,0.65,0.1,25,3.0,0.7,2,3
0,0.912967478628895,1000,0.8,0.1,25,3.0,0.7,2,3
0,0.9879387469037937,1000,0.95,0.1,25,3.0,0.7,2,3
0,0.823515620164061,1000,0.65,0.0,5,6.0,0.7,2,3
0,0.9124134112925651,1000,0.8,0.0,5,6.0,0.7,2,3
0,1.0200449842847599,1000,0.95,0.0,5,6.0,0.7,2,3
0,0.8399339058680129,1000,0.65,0.1,5,6.0,0.7,2,3
0,0.9305608017221356,1000,0.8,0.1,5,6.0,0.7,2,3
0,1.0227147840876252,1000,0.95,0.1,5,6.0,0.7,2,3
0,0.8988751503300462,1000,0.65,0.0,10,6.0,0.7,2,3
0,1.0148979093350914,1000,0.8,0.0,10,6.0,0.7,2,3
0,1.1306592092822754,1000,0.95,0.0,10,6.0,0.7,2,3
0,0.9780832102910607,1000,0.65,0.1,10,6.0,0.7,2,3
0,1.0704599179237735,1000,0.8,0.1,10,6.0,0.7,2,3
0,1.160982599238465,1000,0.95,0.1,10,6.0,0.7,2,3
0,0.9093209222223213,1000,0.65,0.0,25,6.0,0.7,2,3
0,1.0164779547028564,1000,0.8,0.0,25,6.0,0.7,2,3
0,1.1738310721951755,1000,0.95,0.0,25,6.0,0.7,2,3
0,1.0491990073787603,1000,0.65,0.1,25,6.0,0.7,2,3
0,1.1130734757306309,1000,0.8,0.1,25,6.0,0.7,2,3
0,1.214404021609254,1000,0.95,0.1,25,6.0,0.7,2,3
0,0.3254082746222448,1000,0.65,0.0,5,1.5,0.75,2,3
0,0.37615973232290306,1000,0.8,0.0,5,1.5,0.75,2,3
0,0.4537808299424613,1000,0.95,0.0,5,1.5,0.75,2,3
0,0.41633084095881795,1000,0.65,0.1,5,1.5,0.75,2,3
0,0.46977093709220336,1000,0.8,0.1,5,1.5,0.75,2,3
0,0.5370013976251403,1000,0.95,0.1,5,1.5,0.75,2,3
0,0.3035908511276951,1000,0.65,0.0,10,1.5,0.75,2,3
0,0.36248801860842467,1000,0.8,0.0,10,1.5,0.75,2,3
0,0.45258631564120116,1000,0.95,0.0,10,1.5,0.75,2,3
0,0.5123669665172721,1000,0.65,0.1,10,1.5,0.75,2,3
0,0.5568340037043057,1000,0.8,0.1,10,1.5,0.75,2,3
0,0.6229716517143192,1000,0.95,0.1,10,1.5,0.75,2,3
0,0.29271746794586945,1000,0.65,0.0,25,1.5,0.75,2,3
0,0.36182265360671506,1000,0.8,0.0,25,1.5,0.75,2,3
0,0.4737449783461524,1000,0.95,0.0,25,1.5,0.75,2,3
0,0.6587012417937085,1000,0.65,0.1,25,1.5,0.75,2,3
0,0.6997276168828072,1000,0.8,0.1,25,1.5,0.75,2,3
0,0.7447298206259632,1000,0.95,0.1,25,1.5,0.75,2,3
0,0.6435560187786268,1000,0.65,0.0,5,3.0,0.75,2,3
0,0.7354936849387652,1000,0.8,0.0,5,3.0,0.75,2,3
0,0.8422704173506913,1000,0.95,0.0,5,3.0,0.75,2,3
0,0.6922962372382258,1000,0.65,0.1,5,3.0,0.75,2,3
0,0.7768887812815147,1000,0.8,0.1,5,3.0,0.75,2,3
0,0.8644930541085798,1000,0.95,0.1,5,3.0,0.75,2,3
0,0.6600390361118744,1000,0.65,0.0,10,3.0,0.75,2,3
0,0.7597534820310599,1000,0.8,0.0,10,3.0,0.75,2,3
0,0.8833396944626529,1000,0.95,0.0,10,3.0,0.75,2,3
0,0.7566356548242636,1000,0.65,0.1,10,3.0,0.75,2,3
0,0.8444678825424855,1000,0.8,0.1,10,3.0,0.75,2,3
0,0.94693479297667,1000,0.95,0.1,10,3.0,0.75,2,3
0,0.6759150972928121,1000,0.65,0.0,25,3.0,0.75,2,3
0,0.7861490263106923,1000,0.8,0.0,25,3.0,0.75,2,3
0,0.9269697842819882,1000,0.95,0.0,25,3.0,0.75,2,3
0,0.8410523526190781,1000,0.65,0.1,25,3.0,0.75,2,3
0,0.9158048471747855,1000,0.8,0.1,25,3.0,0.75,2,3
0,1.000920068107988,1000,0.95,0.1,25,3.0,0.75,2,3
0,0.8288143365986698,1000,0.65,0.0,5,6.0,0.75,2,3
0,0.9208781112137756,1000,0.8,0.0,5,6.0,0.75,2,3
0,1.0265819782756667,1000,0.95,0.0,5,6.0,0.75,2,3
0,0.8456336999067678,1000,0.65,0.1,5,6.0,0.75,2,3
0,0.9329707193232626,1000,0.8,0.1,5,6.0,0.75,2,3
0,1.0266097478401526,1000,0.95,0.1,5,6.0,0.75,2,3
0,0.9103274802555466,1000,0.65,0.0,10,6.0,0.75,2,3
0,1.0270892108539247,1000,0.8,0.0,10,6.0,0.75,2,3
0,1.1475032769876017,1000,0.95,0.0,10,6.0,0.75,2,3
0,0.9878332507065332,1000,0.65,0.1,10,6.0,0.75,2,3
0,1.0745053538201905,1000,0.8,0.1,10,6.0,0.75,2,3
0,1.174035173631792,1000,0.95,0.1,10,6.0,0.75,2,3
0,0.924743098585352,1000,0.65,0.0,25,6.0,0.75,2,3
0,1.0472622217133405,1000,0.8,0.0,25,6.0,0.75,2,3
0,1.1934593007177452,1000,0.95,0.0,25,6.0,0.75,2,3
0,1.0470114550148566,1000,0.65,0.1,25,6.0,0.75,2,3
0,1.1293849885765959,1000,0.8,0.1,25,6.0,0.75,2,3
0,1.2222008016215238,1000,0.95,0.1,25,6.0,0.75,2,3
0,0.318411702521344,1000,0.65,0.0,5,1.5,0.8,2,3
0,0.3697558188980136,1000,0.8,0.0,5,1.5,0.8,2,3
0,0.44623441956759013,1000,0.95,0.0,5,1.5,0.8,2,3
0,0.4098100974340916,1000,0.65,0.1,5,1.5,0.8,2,3
0,0.46620537099321485,1000,0.8,0.1,5,1.5,0.8,2,3
0,0.5289233121748039,1000,0.95,0.1,5,1.5,0.8,2,3
0,0.28474759460664617,1000,0.65,0.0,10,1.5,0.8,2,3
0,0.3469684253890793,1000,0.8,0.0,10,1.5,0.8,2,3
0,0.4379698448016389,1000,0.95,0.0,10,1.5,0.8,2,3
0,0.513292498821435,1000,0.65,0.1,10,1.5,0.8,2,3
0,0.5607694511453164,1000,0.8,0.1,10,1.5,0.8,2,3
0,0.6248989460258142,1000,0.95,0.1,10,1.5,0.8,2,3
0,0.26382661744029573,1000,0.65,0.0,25,1.5,0.8,2,3
0,0.3332410012621911,1000,0.8,0.0,25,1.5,0.8,2,3
0,0.4424809601218494,1000,0.95,0.0,25,1.5,0.8,2,3
0,0.674681968216218,1000,0.65,0.1,25,1.5,0.8,2,3
0,0.7111716023482801,1000,0.8,0.1,25,1.5,0.8,2,3
0,0.7563411872418789,1000,0.95,0.1,25,1.5,0.8,2,3
0,0.6470352589452136,1000,0.65,0.0,5,3.0,0.8,2,3
0,0.7392759038703896,1000,0.8,0.0,5,3.0,0.8,2,3
0,0.8503659462210293,1000,0.95,0.0,5,3.0,0.8,2,3
0,0.6969581852214558,1000,0.65,0.1,5,3.0,0.8,2,3
0,0.7832808844268061,1000,0.8,0.1,5,3.0,0.8,2,3
0,0.8781503589756372,1000,0.95,0.1,5,3.0,0.8,2,3
0,0.6710059297586713,1000,0.65,0.0,10,3.0,0.8,2,3
0,0.7701441315428009,1000,0.8,0.0,10,3.0,0.8,2,3
0,0.9003965101958876,1000,0.95,0.0,10,3.0,0.8,2,3
0,0.7629978526220773,1000,0.65,0.1,10,3.0,0.8,2,3
0,0.8509105056114903,1000,0.8,0.1,10,3.0,0.8,2,3
0,0.953416785276497,1000,0.95,0.1,10,3.0,0.8,2,3
0,0.6922261453213806,1000,0.65,0.0,25,3.0,0.8,2,3
0,0.8074072046988,1000,0.8,0.0,25,3.0,0.8,2,3
0,0.9563424045100782,1000,0.95,0.0,25,3.0,0.8,2,3
0,0.8460235165537927,1000,0.65,0.1,25,3.0,0.8,2,3
0,0.9268803415148931,1000,0.8,0.1,25,3.0,0.8,2,3
0,1.017497827671421,1000,0.95,0.1,25,3.0,0.8,2,3
0,0.8282630576107087,1000,0.65,0.0,5,6.0,0.8,2,3
0,0.9244390673932167,1000,0.8,0.0,5,6.0,0.8,2,3
0,1.024219024496272,1000,0.95,0.0,5,6.0,0.8,2,3
0,0.8481329961142051,1000,0.65,0.1,5,6.0,0.8,2,3
0,0.9350270395959795,1000,0.8,0.1,5,6.0,0.8,2,3
0,1.0267410348629322,1000,0.95,0.1,5,6.0,0.8,2,3
0,0.9127482073094317,1000,0.65,0.0,10,6.0,0.8,2,3
0,1.0304124381509634,1000,0.8,0.0,10,6.0,0.8,2,3
0,1.1558404807105558,1000,0.95,0.0,10,6.0,0.8,2,3
0,0.9882508534368839,1000,0.65,0.1,10,6.0,0.8,2,3
0,1.0755489239991052,1000,0.8,0.1,10,6.0,0.8,2,3
0,1.174546746325715,1000,0.95,0.1,10,6.0,0.8,2,3
0,0.9323355171265703,1000,0.65,0.0,25,6.0,0.8,2,3
0,1.0617555756258372,1000,0.8,0.0,25,6.0,0.8,2,3
0,1.2058837809870042,1000,0.95,0.0,25,6.0,0.8,2,3
0,1.0453750841731082,1000,0.65,0.1,25,6.0,0.8,2,3
0,1.1306876135433148,1000,0.8,0.1,25,6.0,0.8,2,3
0,1.229555816149069,1000,0.95,0.1,25,6.0,0.8,2,3
0,0.31433534698235044,1000,0.65,0.0,5,1.5,0.85,2,3
0,0.36973180128747185,1000,0.8,0.0,5,1.5,0.85,2,3
0,0.44630375749387835,1000,0.95,0.0,5,1.5,0.85,2,3
0,0.41149599636202167,1000,0.65,0.1,5,1.5,0.85,2,3
0,0.4615358666795659,1000,0.8,0.1,5,1.5,0.85,2,3
0,0.5243657565414543,1000,0.95,0.1,5,1.5,0.85,2,3
0,0.27659194014163646,1000,0.65,0.0,10,1.5,0.85,2,3
0,0.3336145360026297,1000,0.8,0.0,10,1.5,0.85,2,3
0,0.42381612482562936,1000,0.95,0.0,10,1.5,0.85,2,3
0,0.5183729256879025,1000,0.65,0.1,10,1.5,0.85,2,3
0,0.5678997341039613,1000,0.8,0.1,10,1.5,0.85,2,3
0,0.6328931142241266,1000,0.95,0.1,10,1.5,0.85,2,3
0,0.23949803727813124,1000,0.65,0.0,25,1.5,0.85,2,3
0,0.3076273450630509,1000,0.8,0.0,25,1.5,0.85,2,3
0,0.41701172429858596,1000,0.95,0.0,25,1.5,0.85,2,3
0,0.6728836201630976,1000,0.65,0.1,25,1.5,0.85,2,3
0,0.7140312082529358,1000,0.8,0.1,25,1.5,0.85,2,3
0,0.7657781464603732,1000,0.95,0.1,25,1.5,0.85,2,3
0,0.6361477409620129,1000,0.65,0.0,5,3.0,0.85,2,3
0,0.732431110333839,1000,0.8,0.0,5,3.0,0.85,2,3
0,0.8501232523744569,1000,0.95,0.0,5,3.0,0.85,2,3
0,0.6907744848944798,1000,0.65,0.1,5,3.0,0.85,2,3
0,0.7751495328730372,1000,0.8,0.1,5,3.0,0.85,2,3
0,0.880122731381429,1000,0.95,0.1,5,3.0,0.85,2,3
0,0.6695424499565268,1000,0.65,0.0,10,3.0,0.85,2,3
0,0.7744812578789037,1000,0.8,0.0,10,3.0,0.85,2,3
0,0.9123747785210243,1000,0.95,0.0,10,3.0,0.85,2,3
0,0.7682941195911532,1000,0.65,0.1,10,3.0,0.85,2,3
0,0.8549745362275691,1000,0.8,0.1,10,3.0,0.85,2,3
0,0.9602267585112164,1000,0.95,0.1,10,3.0,0.85,2,3
0,0.702106940419569,1000,0.65,0.0,25,3.0,0.85,2,3
0,0.822592327141107,1000,0.8,0.0,25,3.0,0.85,2,3
0,0.9777229346205588,1000,0.95,0.0,25,3.0,0.85,2,3
0,0.8463156422894538,1000,0.65,0.1,25,3.0,0.85,2,3
0,0.9327729000624783,1000,0.8,0.1,25,3.0,0.85,2,3
0,1.0217267765246107,1000,0.95,0.1,25,3.0,0.85,2,3
0,0.8134176991940865,1000,0.65,0.0,5,6.0,0.85,2,3
0,0.9149936401502425,1000,0.8,0.0,5,6.0,0.85,2,3
0,1.037999253770484,1000,0.95,0.0,5,6.0,0.85,2,3
0,0.8351811308377837,1000,0.65,0.1,5,6.0,0.85,2,3
0,0.9237550432974662,1000,0.8,0.1,5,6.0,0.85,2,3
0,1.0413030570284296,1000,0.95,0.1,5,6.0,0.85,2,3
0,0.910810936905533,1000,0.65,0.0,10,6.0,0.85,2,3
0,1.0303314013249394,1000,0.8,0.0,10,6.0,0.85,2,3
0,1.174070480033287,1000,0.95,0.0,10,6.0,0.85,2,3
0,0.9896231100457261,1000,0.65,0.1,10,6.0,0.85,2,3
0,1.074784679974389,1000,0.8,0.1,10,6.0,0.85,2,3
0,1.1863939422938012,1000,0.95,0.1,10,6.0,0.85,2,3
0,0.9465204828422672,1000,0.65,0.0,25,6.0,0.85,2,3
0,1.0868628603893038,1000,0.8,0.0,25,6.0,0.85,2,3
0,1.219831159258321,1000,0.95,0.0,25,6.0,0.85,2,3
0,1.0433731771190697,1000,0.65,0.1,25,6.0,0.85,2,3
0,1.1367926187201278,1000,0.8,0.1,25,6.0,0.85,2,3
0,1.2342141733399803,1000,0.95,0.1,25,6.0,0.85,2,3
0,0.31713520187456723,1000,0.65,0.0,5,1.5,0.9,2,3
0,0.36958734211365574,1000,0.8,0.0,5,1.5,0.9,2,3
0,0.4453809234973454,1000,0.95,0.0,5,1.5,0.9,2,3
0,0.4274721679306965,1000,0.65,0.1,5,1.5,0.9,2,3
0,0.4822633120887136,1000,0.8,0.1,5,1.5,0.9,2,3
0,0.5549359590464881,1000,0.95,0.1,5,1.5,0.9,2,3
0,0.2674153849346395,1000,0.65,0.0,10,1.5,0.9,2,3
0,0.32840976235985847,1000,0.8,0.0,10,1.5,0.9,2,3
0,0.4210696707043469,1000,0.95,0.0,10,1.5,0.9,2,3
0,0.5293797113593943,1000,0.65,0.1,10,1.5,0.9,2,3
0,0.5649079892903784,1000,0.8,0.1,10,1.5,0.9,2,3
0,0.6344925980963516,1000,0.95,0.1,10,1.5,0.9,2,3
0,0.21907340594173141,1000,0.65,0.0,25,1.5,0.9,2,3
0,0.2863608306005445,1000,0.8,0.0,25,1.5,0.9,2,3
0,0.3992702759452467,1000,0.95,0.0,25,1.5,0.9,2,3
0,0.6934023085502063,1000,0.65,0.1,25,1.5,0.9,2,3
0,0.7216253940275315,1000,0.8,0.1,25,1.5,0.9,2,3
0,0.7750174716659717,1000,0.95,0.1,25,1.5,0.9,2,3
0,0.6429060613946935,1000,0.65,0.0,5,3.0,0.9,2,3
0,0.7375726199377465,1000,0.8,0.0,5,3.0,0.9,2,3
0,0.8442135853107375,1000,0.95,0.0,5,3.0,0.9,2,3
0,0.706674952956777,1000,0.65,0.1,5,3.0,0.9,2,3
0,0.7821144240640052,1000,0.8,0.1,5,3.0,0.9,2,3
0,0.8767370113500973,1000,0.95,0.1,5,3.0,0.9,2,3
0,0.6755111272830803,1000,0.65,0.0,10,3.0,0.9,2,3
0,0.7856547781363636,1000,0.8,0.0,10,3.0,0.9,2,3
0,0.9129638317497513,1000,0.95,0.0,10,3.0,0.9,2,3
0,0.7776234986230685,1000,0.65,0.1,10,3.0,0.9,2,3
0,0.8623178930209374,1000,0.8,0.1,10,3.0,0.9,2,3
0,0.965201443823045,1000,0.95,0.1,10,3.0,0.9,2,3
0,0.7088341545050385,1000,0.65,0.0,25,3.0,0.9,2,3
0,0.8325926611834734,1000,0.8,0.0,25,3.0,0.9,2,3
0,0.9894899176455221,1000,0.95,0.0,25,3.0,0.9,2,3
0,0.8527033270248995,1000,0.65,0.1,25,3.0,0.9,2,3
0,0.9316681273340255,1000,0.8,0.1,25,3.0,0.9,2,3
0,1.0304522801225071,1000,0.95,0.1,25,3.0,0.9,2,3
0,0.833940433751128,1000,0.65,0.0,5,6.0,0.9,2,3
0,0.914394422677252,1000,0.8,0.0,5,6.0,0.9,2,3
0,1.028035137098078,1000,0.95,0.0,5,6.0,0.9,2,3
0,0.857620049657688,1000,0.65,0.1,5,6.0,0.9,2,3
0,0.9285898290081124,1000,0.8,0.1,5,6.0,0.9,2,3
0,1.0313262556291003,1000,0.95,0.1,5,6.0,0.9,2,3
0,0.927505879677699,1000,0.65,0.0,10,6.0,0.9,2,3
0,1.0423362312381634,1000,0.8,0.0,10,6.0,0.9,2,3
0,1.1732185612055068,1000,0.95,0.0,10,6.0,0.9,2,3
0,1.003884578667368,1000,0.65,0.1,10,6.0,0.9,2,3
0,1.0853284319295162,1000,0.8,0.1,10,6.0,0.9,2,3
0,1.1915624628040495,1000,0.95,0.1,10,6.0,0.9,2,3
0,0.9545715405668234,1000,0.65,0.0,25,6.0,0.9,2,3
0,1.095860534635236,1000,0.8,0.0,25,6.0,0.9,2,3
0,1.2260527775984522,1000,0.95,0.0,25,6.0,0.9,2,3
0,1.0439184478919994,1000,0.65,0.1,25,6.0,0.9,2,3
0,1.1354122935854298,1000,0.8,0.1,25,6.0,0.9,2,3
0,1.240151116959852,1000,0.95,0.1,25,6.0,0.9,2,3
0,0.3193232113687413,1000,0.65,0.0,5,1.5,0.95,2,3
0,0.37211783830567274,1000,0.8,0.0,5,1.5,0.95,2,3
0,0.44476557260194455,1000,0.95,0.0,5,1.5,0.95,2,3
0,0.4181533900742921,1000,0.65,0.1,5,1.5,0.95,2,3
0,0.46192860873732017,1000,0.8,0.1,5,1.5,0.95,2,3
0,0.5347876564887087,1000,0.95,0.1,5,1.5,0.95,2,3
0,0.2664755092159036,1000,0.65,0.0,10,1.5,0.95,2,3
0,0.3291201518212686,1000,0.8,0.0,10,1.5,0.95,2,3
0,0.4226879226478053,1000,0.95,0.0,10,1.5,0.95,2,3
0,0.5204539020021959,1000,0.65,0.1,10,1.5,0.95,2,3
0,0.5630880956516463,1000,0.8,0.1,10,1.5,0.95,2,3
0,0.6280658856934355,1000,0.95,0.1,10,1.5,0.95,2,3
0,0.21233130483815907,1000,0.65,0.0,25,1.5,0.95,2,3
0,0.28080538833392105,1000,0.8,0.0,25,1.5,0.95,2,3
0,0.3960292972413423,1000,0.95,0.0,25,1.5,0.95,2,3
0,0.6907874816275116,1000,0.65,0.1,25,1.5,0.95,2,3
0,0.7227155556213049,1000,0.8,0.1,25,1.5,0.95,2,3
0,0.7735716778749528,1000,0.95,0.1,25,1.5,0.95,2,3
0,0.6473066957870617,1000,0.65,0.0,5,3.0,0.95,2,3
0,0.7319098704977379,1000,0.8,0.0,5,3.0,0.95,2,3
