time,Vbar,soc_h_median,soc_h_lerror,soc_h_herror,soc_v_median,soc_v_lerror,soc_v_herror,sens_median,sens_lerror,sens_herror,freq_ub,freq_pb,s_mean,s_median,s_lerror,s_herror,s_ltail,s_htail,s_end_mean,s_end_median,s_end_lerror,s_end_herror,s_young_mean,s_young_median,s_young_lerror,s_young_herror,s_child_mean,s_child_median,s_child_lerror,s_child_herror,sbar,mean_increment,concentration,concentration_lerror,concentration_herror,aleph,μ,strategies,seed
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.85,UB&PB,71554
2500,0.9437160986953965,0.10392960399324452,0.050925494239874504,0.1771083391632848,0.5618174598169523,0.4386006122932002,0.7106281306633259,0.48820150644884996,0.33911164115878256,0.6378498162223832,0.9793141435678758,0.02068585643212509,0.09104864360185658,0.05794230424706376,0.002138120323404908,0.15370062627177009,4.4029840432308085e-5,0.2841023181558967,0.12810312602332943,0.1001458295829765,0.002459346196894184,0.20765300059003358,0.10027055668700356,0.09371970595442793,0.043161028534656094,0.14484475573650052,0.39892032585394344,0.40255914184519476,0.3185569162459518,0.4861560990795568,0.07226380100425855,1.0145321697564718,1944.8557116499549,1611.379748268288,2376.572545408366,0.3,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.85,UB&PB,71554
2500,0.9402447554895785,0.0899732011084924,0.04117639861595312,0.16192293789898185,0.49749014044897166,0.34878740068714964,0.6570463431339914,0.43308598984877456,0.31242380039707746,0.6107140247894262,0.9809694385216781,0.0190305614783227,0.1206085756186077,0.09258387839029658,0.00711668405236308,0.1985328991133307,0.0001388730445615796,0.34970337724152784,0.16539589327707413,0.14274676879253836,0.015488665350783732,0.2595280420142598,0.13742252417419712,0.13555270429490207,0.07560767696444932,0.19012981352642372,0.3995370994159465,0.403231849284817,0.3113083547968432,0.494460734209391,0.15402255105260287,0.762905538642801,1595.2012619848033,1260.4895111130377,1973.4834388809638,0.35,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.85,UB&PB,71554
2500,0.9214318536958219,0.07543954954910455,0.032875701874225186,0.13500632868160015,0.2391537954294638,0.15990291134261544,0.3394140731215836,0.5738371616625181,0.485790250106498,0.6764715443213322,0.9815302061122974,0.01846979388770436,0.19277982615805692,0.1665705780335769,0.02979169023115533,0.3070602912072957,0.0005690284560946822,0.5179668542625875,0.2541170206991563,0.23312901790562715,0.0676125792403618,0.3871090435624457,0.24871764362041338,0.2500887156707269,0.18211846277701854,0.3132503636608909,0.39954923853599467,0.4035202511218436,0.2999767128082196,0.5052314561893105,0.18300603620648997,0.8168030101876261,847.6155096120765,698.4432790252462,1043.1072007788212,0.4,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.85,UB&PB,71554
2500,0.9317016129646066,0.06484956107676676,0.02800858299644731,0.11515809558121536,0.20442166055904548,0.13564513545878298,0.2893151616750946,0.6256278327815556,0.5298291004350821,0.7238684464745174,0.9831208244491819,0.016879175550817322,0.20877417058852077,0.1831871874723331,0.03720605532313986,0.32933962819807516,0.0007522579878103758,0.5532532725171235,0.2721136513642745,0.25025391430704935,0.0812560858822382,0.4135068233644269,0.26520293605244094,0.2671042658185309,0.19660298592975037,0.3330142230073806,0.400217071908443,0.4048910747332872,0.28855111668349676,0.5164206786942319,0.23141181954166357,0.766087255769103,761.759081952469,643.0488641100459,913.0919859364955,0.45,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.85,UB&PB,71554
2500,0.9384483400515538,0.0755348768995757,0.033906112901480205,0.1391274047997167,0.16283612426838234,0.10549244098949895,0.23914888445403165,0.6695134080441684,0.5474476210567338,0.7800906474156719,0.9814207533759779,0.01857924662402274,0.2296339078560466,0.2069896047413043,0.05199744131521424,0.35651748168055586,0.0010459079342510934,0.590390629435123,0.29290471727677203,0.27143801334036893,0.10099593379249866,0.4417493006282694,0.2932334236277475,0.2958767823750898,0.225669430063772,0.3607216279511795,0.39996258991530576,0.4041465694893063,0.30284531275957405,0.5037006199001992,0.2070627525973276,0.844772934611056,718.4192828319932,617.153570823006,858.0654399455153,0.5,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.85,UB&PB,71554
2500,0.944253675046335,0.08059408052511997,0.03543053607129597,0.1420001542728013,0.13942013805438194,0.08387310773726035,0.2056337103419654,0.6580468822029198,0.5664864209943435,0.7429469040439309,0.9815366027007826,0.018463397299218174,0.2533539861020735,0.2357052656067506,0.07277835233655579,0.38563742899910813,0.0015200113665616696,0.6260576612228036,0.3171282354073256,0.29625305320615625,0.13034858396793816,0.4737832053829956,0.3260492817930525,0.3280212290004248,0.2616543319190973,0.3907719308427689,0.4000002366974704,0.40454988207276216,0.30383109510794004,0.5025160050549972,0.26427856427190005,0.8087286448642811,678.2795896327519,589.0486615882581,787.0332384205474,0.55,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.85,UB&PB,71554
2500,0.9531124638799503,0.08565963217056112,0.037233163804081974,0.150408770252795,0.0803009381885861,0.0412007987213881,0.1265783490042933,0.7408943152339134,0.6480196316010884,0.8281023882874691,0.9767228144989346,0.023277185501066083,0.2806088473510634,0.26202576371315534,0.09162219443655038,0.4225800489612506,0.0020135714710619707,0.6802476157756027,0.34244238901271373,0.3175655476430672,0.1497914106829236,0.5126203603377221,0.36220069425518286,0.36394059982154486,0.2977865873722165,0.4271551201214596,0.39976324451130635,0.4038394215349221,0.3086591537718934,0.49809917596285547,0.2607699639575899,0.732718401950815,622.9412723047824,558.7569476173983,706.8285335468883,0.6,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.85,UB&PB,71554
2500,0.9642734435277592,0.09228579530974206,0.04380784185800694,0.15596214154257582,0.08131954530142409,0.0398644314813908,0.13521575945764747,0.7296392536085065,0.6133871927513677,0.8470746465681152,0.9743503909026302,0.025649609097370275,0.2885314628030174,0.27136702676131197,0.1029560529906978,0.4305377437388819,0.002657490011033905,0.6855591898789203,0.34838395794418014,0.3231364322962634,0.15978698897950872,0.5192608436801064,0.3667058732239685,0.3683987268545992,0.30391103479015336,0.4299242211870285,0.3988008908189512,0.40262581360722927,0.31203679314896193,0.49288656972969286,0.2673512933357194,0.7830181184739913,624.7161208567097,560.2532832172869,711.3347645263208,0.65,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.85,UB&PB,71554
2500,0.9767908142610012,0.10933057975385539,0.05348255042480452,0.17838213798591604,0.05425724033751905,0.023407177188799904,0.09749333099264144,0.7609682412718728,0.6482548540759825,0.8630849707306997,0.9670561478322667,0.03294385216773276,0.30604027610613066,0.2885626601314493,0.12033217415987678,0.4532891057537438,0.0037784940918914175,0.7103808043146903,0.3633321716878838,0.3346417958127052,0.17557310127742573,0.5414762797351788,0.38533312525764807,0.3867364670460647,0.3255687099781166,0.4457824185206706,0.3995292565079301,0.40320035931517295,0.3224120809072094,0.4843582286950591,0.3069702847739752,0.758017903902004,607.2819556335876,553.0895731269266,681.6621799189749,0.7,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.85,UB&PB,71554
2500,0.9933434123144779,0.08775502921539018,0.042156871480148274,0.1485569910268789,0.04400971418543335,0.01801041232625768,0.08012901499548361,0.7953084416466838,0.7125337520642555,0.8761628289292266,0.9649921819474065,0.035007818052594154,0.323817752357328,0.3020992864128793,0.13625870618310099,0.4801720672581665,0.005178095313436038,0.7396829357138153,0.37787977653413696,0.34420771379453863,0.18803736182384914,0.5651560286425081,0.3977994374864647,0.39863749094698686,0.3332320903917024,0.4632917749424886,0.3996871928131862,0.4042366887317738,0.30912611460600686,0.49730160400335954,0.31829231262596364,0.7978821354145191,587.3704418705836,544.7504796968141,647.0485188460862,0.75,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.85,UB&PB,71554
2500,1.0059844343549955,0.10611604451317097,0.052452007638636236,0.17830501970130458,0.038532881458024214,0.01532225035697543,0.07123776068505047,0.6774139881382804,0.5697415299797884,0.797869504108386,0.9632828713574982,0.036717128642501796,0.3436809059047544,0.32229433010967,0.16822030076570998,0.5007974914741733,0.010566321373593823,0.7485403686518752,0.3930189617347485,0.3559111163973387,0.21043761164060157,0.5811858738041227,0.40695844905708506,0.40780258206223646,0.34834064311329827,0.4667546877333682,0.398920610166247,0.4026546483072141,0.32121899695712974,0.4845565465568707,0.3510800842274376,0.8724613035141313,585.050808539408,545.0594039414339,638.963253232866,0.8,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85,UB&PB,71554
2500,1.0265664477328371,0.09340060552069236,0.045641985066867174,0.15795863275053137,0.03409506302522318,0.012963082248682678,0.06464833408953578,0.7512482131255349,0.6235083121418973,0.8650229888653758,0.9555920398009943,0.044407960199004955,0.3551434917942459,0.3296271853666246,0.17585567041549077,0.521424144820693,0.013403919462410145,0.768181073211206,0.3999316985195298,0.35965797845666914,0.2123926366821179,0.596019400852877,0.41186251850009864,0.4129559631483183,0.34807196126600765,0.4770503124799324,0.39907704158969814,0.40314324479478364,0.31273226803129484,0.4929502627329884,0.3379727874314392,0.8623559851447411,575.8048381762702,541.7473676536225,623.3271101294828,0.85,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.85,UB&PB,71554
2500,1.051504114559052,0.07883768617062552,0.03676937732256603,0.13568976192452673,0.03103353841500475,0.01143492939841629,0.05871775447740636,0.723306917098402,0.6208637606919183,0.8218097155364347,0.9590511727078895,0.040948827292110926,0.37672847191946357,0.3463126202933556,0.1965947257199441,0.5524551239797548,0.023118787878350793,0.7930639230494375,0.4136632714996252,0.36891294304952416,0.2227353613458841,0.6164747303280468,0.419373171982743,0.4220989136906928,0.3512806167790143,0.49072822399276855,0.39944545890165345,0.4039081173439055,0.30106380387579645,0.5042521013835423,0.3991130642935362,0.9460710095797499,564.9784093305261,537.39573822082,603.3956188102217,0.9,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.85,UB&PB,71554
2500,1.0857243451336205,0.06754926927981571,0.029513993387360844,0.1203962605522091,0.02801632117498662,0.00989519877463762,0.05385024902886893,0.6709031839315839,0.5422564731421834,0.7934445292902231,0.9578486140724954,0.04215138592750536,0.40398501896580313,0.36896850410388304,0.2223720484538264,0.5899380497907775,0.04116097016320452,0.8194678905769847,0.4291891527572408,0.38063210022041455,0.23418825937007648,0.6399890769013075,0.42757351393442494,0.4323613830338963,0.3550109476646196,0.5048444144669505,0.40027159690276154,0.40560935269477427,0.29195757992084714,0.5134698823465158,0.4191455637618987,0.9386969749288651,555.5431196289,533.474326225155,586.5739609586971,0.95,0.85,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.9,UB&PB,71554
2500,0.9026803612273145,0.27013890119878026,0.14328924910066004,0.4363633685489303,0.8577205632331791,0.7771351589066351,0.9248192118795602,0.8248097323550524,0.7170691272195908,0.905457764955575,0.9704506041222463,0.029549395877754125,0.03661294968265168,3.575049064499027e-5,6.232669181495279e-9,0.00826002899676812,0.0,0.22041064971122196,0.04255494943633071,0.0,0.0,0.015492062103281209,0.056234443184382414,0.004287023896607596,0.0,0.06812375553215431,0.40387830175049244,0.40471446348384,0.37293597027817266,0.43730838194252847,0.036780651239365365,0.6457106889131636,5263.625295699207,3847.8847298454834,7539.491724023676,0.05,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,UB&PB,71554
2500,0.9359293866948063,0.24428434748649175,0.13237511387653253,0.40515202396638805,0.8882723276347194,0.8076965969191299,0.9501873765221451,0.8303309618053982,0.7214227466698646,0.9200692875755307,0.9747540867093102,0.0252459132906894,0.028488135766267388,0.00011554490578364707,4.412423820994185e-6,0.019107115440217776,0.0,0.1588300491008968,0.03455112708812251,0.0,0.0,0.029240092042310106,0.03828958311652938,0.010961004205608185,0.00039840231957870677,0.04195967018063828,0.4041813899778474,0.4052818405125995,0.36962798746131337,0.4419756779917239,0.056175911823153915,0.48957067914712304,5950.839831408777,4710.9539785725665,7888.1316690810045,0.1,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.9,UB&PB,71554
2500,0.9571354842146524,0.16363050305423557,0.08561169441741368,0.272406505460965,0.8483945149223966,0.7494016618414021,0.9289382710221213,0.6070960419774923,0.41055589211247556,0.8106318058840712,0.9759722814498925,0.024027718550106665,0.0251650226085078,0.001418052592216985,2.5889315922672495e-5,0.03736811137265648,0.0,0.11094059971023901,0.035753649498411984,0.0007994029606551998,0.0,0.059343079741690556,0.023743776730062158,0.008749375759385933,0.0003529929518353408,0.033784731557078514,0.40474352746509856,0.4073514192805038,0.35202109745853755,0.4627293661778989,0.026646261997094453,0.9401045687235395,4896.848575958679,4227.144102988938,5802.261183213954,0.15,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.9,UB&PB,71554
2500,0.9662238604847992,0.1842372262406652,0.09016078503687328,0.3501335200733838,0.8843188317363961,0.8040085374149661,0.944357199637523,0.3641494877812527,0.20678519804177678,0.5275251902200375,0.9691378820184786,0.030862117981520946,0.028953980117329754,0.010608904451954691,0.0002116403809917547,0.049271013766739806,0.0,0.10114594933226559,0.040306322777426025,0.019120184544024404,0.0,0.0702825847003418,0.024922818883205838,0.013073762198864431,0.0005351339852268392,0.04028754412563529,0.4045613382329587,0.4063888274643955,0.3586163169895904,0.4550742965355358,0.03189839003348295,1.1452890371665374,5647.401751921802,5075.536960773943,6280.07592657771,0.2,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9,UB&PB,71554
2500,0.9740751933098251,0.3320574448171768,0.2128635713095695,0.46788821291832694,0.8792993445151368,0.8067310805513518,0.9423757820537244,0.6011830336637468,0.3706041439939815,0.7627260972335734,0.9611300639658832,0.03886993603411513,0.02891113393525525,0.008483544741145828,0.0002204014934407147,0.04671888038461709,8.853748560641874e-8,0.1083415751582825,0.037854395781277125,0.013565741681125548,6.621907769133753e-7,0.06463933652406292,0.026863391679768586,0.011736754195668579,0.0004937089284066152,0.04169454669841132,0.40348698651415615,0.4046218858538885,0.37518748589139184,0.43433627142085557,0.0446695454105722,1.1339169027846583,7389.143301992226,6669.006398714377,8453.582313802612,0.25,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,UB&PB,71554
2500,0.9693928641543157,0.22538614890718972,0.1094054894413133,0.3537595192533993,0.8246413348383812,0.7129633117984603,0.9066717777421942,0.42963619790839586,0.28896225441639783,0.5695700253228586,0.9680774697938876,0.03192253020611229,0.04800008841519675,0.03014072422554235,0.0016573849476229285,0.08041441212315739,1.5192437043541656e-5,0.14739742616708026,0.06509905430126052,0.047449225706909376,0.0008968472115156758,0.1091823973028728,0.04484756496485386,0.035116514790550404,0.010450963017758197,0.06766026591762765,0.4041569143194934,0.40596331285321174,0.36291054153205454,0.4491692964154416,0.06916799455767644,1.0368579515088292,4252.520962391836,3728.751727034248,4800.136012597769,0.3,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.9,UB&PB,71554
2500,0.9335125942326419,0.08853210291287116,0.038733625066048535,0.15694481445028552,0.4449184415006587,0.30782352260138707,0.5686663660711899,0.5259948874781726,0.4069653478610867,0.6320711576756017,0.9811947405828001,0.018805259417199675,0.13876197608500895,0.10724966698924553,0.010168653150244483,0.22679555520265116,0.00024247609687068643,0.40244965629661933,0.18825674521682229,0.16354596493691592,0.021208517862188744,0.2950781439238062,0.16522041733209403,0.1644841116918343,0.1005511074417488,0.22282198256038496,0.40637549131886846,0.4128044055788714,0.3130770600505093,0.5076081846113575,0.15929647551463016,0.8557316927744854,1500.2082049776789,1163.2495582703434,1820.6548114418006,0.35,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,UB&PB,71554
2500,0.9291271730077773,0.07294922420232827,0.030889135138463742,0.1351345381571795,0.22239790163105677,0.15458334182426192,0.30233782484639554,0.6639309901802464,0.5521022776246367,0.7669981182905716,0.982903340440654,0.01709665955934611,0.18952393588798913,0.15721136394973265,0.01878174412299143,0.3084506682910608,0.0004449000551658866,0.526416313593923,0.25262387125548835,0.22965808550501182,0.04821139899354852,0.3941376791064112,0.2422236585956375,0.2443443225608763,0.17009430477190352,0.31274654367093546,0.4075071402003567,0.41491490415334975,0.30595172322147923,0.5171422559606464,0.23496185853965273,0.8345438960794473,803.9659182132191,673.8723562944423,978.1811973642281,0.4,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.9,UB&PB,71554
2500,0.9323490143405552,0.0733593562184666,0.031393909781188424,0.12943037577124064,0.1496868938054478,0.0959561622258932,0.2200568239530311,0.7203482102234093,0.62526686372869,0.8075454611905282,0.9822459132906892,0.01775408670931057,0.2258097711022623,0.19881229289670274,0.03863398117294372,0.3589478322259918,0.0007261770113993855,0.5961529046906395,0.29132733975827246,0.27040253420019905,0.08315665467875308,0.44886233086551997,0.29297425455999937,0.2962926998084143,0.22122160526646253,0.36527583426347493,0.40685079602911395,0.41438288116838407,0.30379881007287973,0.5181068788109184,0.23091226762291556,0.7005955526525418,705.0554013680745,605.7355392858985,839.453154814936,0.45,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,UB&PB,71554
2500,0.9461639111711687,0.12427965990814231,0.06464637998938631,0.20782994795745627,0.3422161652039602,0.26881385233365745,0.4149317250025314,0.5187663553467016,0.3939429021374341,0.6767114142243708,0.9758720682302767,0.02412793176972285,0.19807580336059724,0.18412889616938674,0.049445689533910875,0.3073187149908937,0.0010453366474260516,0.4896314037033926,0.2511520264382986,0.2381257737196598,0.09084314653593248,0.37993929605630505,0.2489534320190211,0.2505080157700012,0.18961327264709932,0.3066605686693483,0.4057133909913618,0.41085891117236767,0.3298696316445772,0.48829337568315984,0.2166059560473873,0.7413998125193433,1409.6632598615777,1219.7227416320231,1615.3946041070626,0.5,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.9,UB&PB,71554
2500,0.951484470922492,0.0752970156735089,0.03285090263844733,0.13587428110072677,0.13289192236705658,0.07626174864843137,0.2151390521857199,0.7340309322564497,0.6292906100005445,0.8273289649323144,0.9812885572139307,0.018711442786069666,0.25342345362087,0.23240768170011894,0.06332486673368823,0.39200667390907545,0.0012913598475586213,0.6367073401148564,0.3168444342310424,0.29613724563022165,0.11587617214126336,0.4821735557171855,0.3222104697358222,0.32537770422120943,0.25249275816672695,0.39304513481763803,0.4066939425520489,0.4135614271279309,0.3076390158908834,0.5135653056545741,0.25426201852180397,0.7637888430441483,686.2368365344083,591.763138189001,821.0794886168285,0.55,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.9,UB&PB,71554
2500,0.95736266983822,0.09704119885839807,0.04830783916634037,0.15858588628306464,0.08548966089838507,0.042775898054061505,0.1397579281549335,0.746387130663369,0.6496899826941434,0.8347837617382029,0.9745991471215352,0.025400852878464823,0.28228179922322233,0.2655277114286669,0.08931337887019733,0.42858412846493343,0.0019817849247605337,0.6787267458782098,0.34503050514793304,0.3246444418014438,0.14668797340863646,0.5202943084438918,0.3651309041246312,0.3677450629910328,0.30093989396480664,0.43064469503126535,0.4058628707329,0.41172525185746534,0.32124155955114353,0.4986682649356973,0.28395758521264153,0.8166803793583565,634.59089552547,564.0438500455622,727.6800524494071,0.6,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.9,UB&PB,71554
2500,0.9708588082255359,0.09052585189566,0.04163114865860031,0.16094669528987163,0.0673399526415254,0.031940513007047866,0.11439181158058001,0.8368128595126001,0.7108846131790153,0.927419277093519,0.9736517412935327,0.026348258706467637,0.29235118540854166,0.27456969120315683,0.09469776980974663,0.44350833972458165,0.0022835727698965846,0.700406825415068,0.35311315583822295,0.3301488845448895,0.15128350999630621,0.5355564130663771,0.3729925944103418,0.37583655170011465,0.307769532086112,0.4401086401499821,0.4055998487239824,0.4112011799010495,0.31907054460973805,0.5003469523551969,0.283978447889064,0.8135015769775199,617.1043972663526,556.6549753364377,701.874731115187,0.65,0.9,UB&PB,71554
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.9,UB&PB,71554
2500,0.9795930254170797,0.11086782961863542,0.05298640051779949,0.18472001344008515,0.04383044180158746,0.01780994012723955,0.08134278282464376,0.7017317606253398,0.6195582196760603,0.7881720081749923,0.9620220326936745,0.03797796730632547,0.3249078569585005,0.3099716550946122,0.1373149515081427,0.4813471300162767,0.004502384484403872,0.7294794293971271,0.38198784488071885,0.3564461779024874,0.18937948670238566,0.570481338180222,0.4035113877681835,0.40501901964345055,0.34371212735021334,0.464393043879553,0.40525866900861,0.41056155795956034,0.3278521311867732,0.4904559100840869,0.3317792791886057,0.8292433177599948,595.9006194377963,546.7524269060214,661.2530873154005,0.7,0.9,UB&PB,71554
