time,opt_s,opt_payoff,s_median,s_lerror,s_herror,Vbar,T,aleph,init_sens,n,λ,t,seed
0,0.0,0.0,0.6960000000000001,0.08000000000000007,0.06784000000000001,1.0271634491980075,1000,0.65,0.045,5,6.0,25,1
0,0.0,0.0,0.7039576879444939,0.07195768794449398,0.0624520198092281,1.1722333717522069,1000,0.8,0.045,5,6.0,25,1
0,0.0,0.0,0.712,0.06399999999999995,0.057600000000000096,1.2785558097124186,1000,0.95,0.045,5,6.0,25,1
0,0.0,0.0,0.69460412416,0.0882387854974297,0.0692358758399999,1.0284378526281226,1000,0.65,0.05,5,6.0,25,1
0,0.0,0.0,0.7028141965312,0.07475335413760009,0.0630819954688,1.1715920078905266,1000,0.8,0.05,5,6.0,25,1
0,0.0,0.0,0.7117859078144,0.06378590781440008,0.05781409218559996,1.2831473283614347,1000,0.95,0.05,5,6.0,25,1
0,0.0,0.0,0.6908672,0.09433510511058163,0.07029760000000007,1.0264050724055398,1000,0.65,0.055,5,6.0,25,1
0,0.0,0.0,0.7006080000000001,0.08037911409116727,0.06462617599999987,1.1756668846236893,1000,0.8,0.055,5,6.0,25,1
0,0.0,0.0,0.7106733563904,0.06483655983583703,0.05814840360960005,1.2789981707889198,1000,0.95,0.055,5,6.0,25,1
0,0.0,0.0,0.68896,0.09931917229740383,0.07133987102291672,1.0333029768521609,1000,0.65,0.06,5,6.0,25,1
0,0.0,0.0,0.69935872,0.08464332799999996,0.0652842600912108,1.1759763253869226,1000,0.8,0.06,5,6.0,25,1
0,0.0,0.0,0.7107189241092049,0.06680673210920485,0.05781143662039501,1.2787028204301918,1000,0.95,0.06,5,6.0,25,1
0,0.0,0.0,0.6865597787548923,0.10785690097333045,0.07344022124510785,1.0327124408162112,1000,0.65,0.065,5,6.0,25,1
0,0.0,0.0,0.698505887744,0.0912699110801618,0.06495168498067172,1.1689538330535503,1000,0.8,0.065,5,6.0,25,1
0,0.0,0.0,0.7102573854720001,0.0685993236302469,0.05896135884799991,1.2820038510300884,1000,0.95,0.065,5,6.0,25,1
0,0.0,0.0,0.6842009395199999,0.1177575897026053,0.07579906048000007,1.0328911525097968,1000,0.65,0.07,5,6.0,25,1
0,0.0,0.0,0.6965513494528001,0.09390895309579239,0.06536890449920008,1.1710075126636326,1000,0.8,0.07,5,6.0,25,1
0,0.0,0.0,0.7096832,0.07082420000214718,0.05832682700800007,1.2797709462682423,1000,0.95,0.07,5,6.0,25,1
0,0.0,0.0,0.6819547726770241,0.12528340929078752,0.07753691372297611,1.037053900132865,1000,0.65,0.075,5,6.0,25,1
0,0.0,0.0,0.6960000000000001,0.0969112591680682,0.06502571431531856,1.1739897585836665,1000,0.8,0.075,5,6.0,25,1
0,0.0,0.0,0.7093984828063744,0.07386167901526797,0.058678526305314116,1.2803104283333833,1000,0.95,0.075,5,6.0,25,1
0,0.0,0.0,0.6799999999999999,0.13714660650602595,0.07825262627636398,1.0285944040050592,1000,0.65,0.08,5,6.0,25,1
0,0.0,0.0,0.6960000000000001,0.10458270161880279,0.06482642569396235,1.1745532153067562,1000,0.8,0.08,5,6.0,25,1
0,0.0,0.0,0.7090714951679999,0.07595521083963364,0.05835352883199996,1.281124434701291,1000,0.95,0.08,5,6.0,25,1
0,0.0,0.0,0.6789014661562265,0.14284907305276784,0.07789853384377343,1.036051212094582,1000,0.65,0.085,5,6.0,25,1
0,0.0,0.0,0.696,0.11206377668063716,0.0652958720000002,1.1758309076277316,1000,0.8,0.085,5,6.0,25,1
0,0.0,0.0,0.7090011955200001,0.07572119552,0.05867880447999996,1.2816987682845173,1000,0.95,0.085,5,6.0,25,1
0,0.0,0.0,0.6770458624,0.15202901986785833,0.0797826048000001,1.0373278066958629,1000,0.65,0.09,5,6.0,25,1
0,0.0,0.0,0.696,0.11779311989242802,0.06400000000000006,1.1778877905345477,1000,0.8,0.09,5,6.0,25,1
0,0.0,0.0,0.708663808,0.07679229945386246,0.05837619199999999,1.2796920133537946,1000,0.95,0.09,5,6.0,25,1
0,0.0,0.0,0.6737536986176543,0.16022253015400423,0.08297410938234562,1.0357674321962707,1000,0.65,0.095,5,6.0,25,1
0,0.0,0.0,0.6950506929689042,0.12705069296890414,0.0651293262310958,1.1743961276975228,1000,0.8,0.095,5,6.0,25,1
0,0.0,0.0,0.7077452799999999,0.0789452799999999,0.059294720000000134,1.2773549476523707,1000,0.95,0.095,5,6.0,25,1
0,0.0,0.0,0.6720567546524672,0.17083815694987903,0.08154324534753277,1.0379541773349363,1000,0.65,0.1,5,6.0,25,1
0,0.0,0.0,0.6928195780672998,0.13228606084196515,0.06718042193270024,1.1709047347089212,1000,0.8,0.1,5,6.0,25,1
0,0.0,0.0,0.7080278015999999,0.0785878015999999,0.0592470319366144,1.2802016898460684,1000,0.95,0.1,5,6.0,25,1
0,0.0,0.0,0.6735893285642884,0.1804692619513264,0.08001067143571161,1.0403748654282357,1000,0.65,0.105,5,6.0,25,1
0,0.0,0.0,0.6925710503765321,0.14563237312869826,0.0674289496234679,1.1737654699340831,1000,0.8,0.105,5,6.0,25,1
0,0.0,0.0,0.7066935296000001,0.08395526536701992,0.05970647039999988,1.2755457843816185,1000,0.95,0.105,5,6.0,25,1
0,0.0,0.0,0.67061440512,0.18787816480589392,0.08298559488000001,1.0407604029757949,1000,0.65,0.11,5,6.0,25,1
0,0.0,0.0,0.6917949250572017,0.14951393730043483,0.06820507494279826,1.1735708341683389,1000,0.8,0.11,5,6.0,25,1
0,0.0,0.0,0.7082035200000001,0.08145156048916413,0.058196479999999884,1.2810670324003297,1000,0.95,0.11,5,6.0,25,1
0,0.0,0.0,0.6682866751328258,0.1989331579147675,0.0841833971348177,1.0342176085349624,1000,0.65,0.115,5,6.0,25,1
0,0.0,0.0,0.6911178317824,0.16131859382112024,0.06888216821759996,1.170865446686339,1000,0.8,0.115,5,6.0,25,1
0,0.0,0.0,0.706514944,0.08411494399999997,0.05988505599999994,1.2768098098865648,1000,0.95,0.115,5,6.0,25,1
0,0.0,0.0,0.6686924489436781,0.20627282863921592,0.0841165110563219,1.039890565014461,1000,0.65,0.12,5,6.0,25,1
0,0.0,0.0,0.6891697586673404,0.16442995440211305,0.07083024133265958,1.1690504804917694,1000,0.8,0.12,5,6.0,25,1
0,0.0,0.0,0.7076479999999998,0.08524799999999977,0.05875200000000014,1.2819846678290099,1000,0.95,0.12,5,6.0,25,1
0,0.0,0.0,0.6652800000000001,0.21623794015494224,0.08693795635199986,1.040323934618496,1000,0.65,0.125,5,6.0,25,1
0,0.0,0.0,0.69024,0.1749388012044708,0.06976000000000004,1.172297479858861,1000,0.8,0.125,5,6.0,25,1
0,0.0,0.0,0.7067595128549441,0.08849391285494401,0.0596404871450561,1.275737957961231,1000,0.95,0.125,5,6.0,25,1
0,0.0,0.0,0.664,0.23049743168500858,0.08767999999999998,1.031344604554429,1000,0.65,0.13,5,6.0,25,1
0,0.0,0.0,0.6896895999999999,0.18103290472928868,0.0703104000000001,1.1769556488771584,1000,0.8,0.13,5,6.0,25,1
0,0.0,0.0,0.70624,0.09023999999999999,0.06015999999999999,1.2758390056184485,1000,0.95,0.13,5,6.0,25,1
0,0.0,0.0,0.6641228800000001,0.23953393248663174,0.08738488319999993,1.0363916268779192,1000,0.65,0.135,5,6.0,25,1
0,0.0,0.0,0.6889370230784,0.19702370457363633,0.07106297692160002,1.1643401298722311,1000,0.8,0.135,5,6.0,25,1
0,0.0,0.0,0.706475106304,0.09047510630400002,0.05992489369599996,1.2790251465233193,1000,0.95,0.135,5,6.0,25,1
0,0.0,0.0,0.6635411027270595,0.24977245682765659,0.0868588972729405,1.0345489366824607,1000,0.65,0.14,5,6.0,25,1
0,0.0,0.0,0.6886010085416316,0.1996006299813567,0.07139899145836837,1.1702086129546,1000,0.8,0.14,5,6.0,25,1
0,0.0,0.0,0.7064686796799999,0.09046867967999994,0.05993132032000004,1.2780862661502306,1000,0.95,0.14,5,6.0,25,1
0,0.0,0.0,0.6637662246526477,0.2577255828412414,0.08627651321615226,1.0353999747077807,1000,0.65,0.145,5,6.0,25,1
0,0.0,0.0,0.68859381366784,0.20145733872729726,0.07140618633216,1.1740271181704651,1000,0.8,0.145,5,6.0,25,1
0,0.0,0.0,0.70624,0.09564099213990118,0.059867832320000036,1.2745012296416887,1000,0.95,0.145,5,6.0,25,1
0,0.0,0.0,0.6639999999999999,0.2672480982825595,0.08666791690240006,1.038178227066245,1000,0.65,0.15,5,6.0,25,1
0,0.0,0.0,0.68704,0.2107447063697459,0.07296000000000002,1.1714377296080036,1000,0.8,0.15,5,6.0,25,1
0,0.0,0.0,0.705971712,0.09648394422826334,0.05978828800000002,1.2777767005651643,1000,0.95,0.15,5,6.0,25,1
0,0.0,0.0,0.6607996812211027,0.27292548277412354,0.08924305664769727,1.0334649611853033,1000,0.65,0.155,5,6.0,25,1
0,0.0,0.0,0.6875519999999999,0.21384872284546774,0.07244800000000007,1.1693581125567514,1000,0.8,0.155,5,6.0,25,1
0,0.0,0.0,0.7061369231111618,0.09846115353228979,0.059711448088838326,1.2783372319667672,1000,0.95,0.155,5,6.0,25,1
0,0.0,0.0,0.66128384,0.29060579281731236,0.08860416000000004,1.0335644983265198,1000,0.65,0.16,5,6.0,25,1
0,0.0,0.0,0.6874419199999999,0.2181728688906387,0.07255808000000008,1.167165285521183,1000,0.8,0.16,5,6.0,25,1
0,0.0,0.0,0.70605555712,0.10094835712000005,0.060022898687999926,1.2775047339632113,1000,0.95,0.16,5,6.0,25,1
0,0.0,0.0,0.6604894141906539,0.2990486803331897,0.08960687297990622,1.0320020618011576,1000,0.65,0.165,5,6.0,25,1
0,0.0,0.0,0.6863646203831273,0.22998570007987618,0.07310328283863265,1.165291064014479,1000,0.8,0.165,5,6.0,25,1
0,0.0,0.0,0.705472,0.10734004059163738,0.05993011199999998,1.272036748208472,1000,0.95,0.165,5,6.0,25,1
0,0.0,0.0,0.65596447640467,0.30457713277298637,0.093395381221406,1.0321196592220414,1000,0.65,0.17,5,6.0,25,1
0,0.0,0.0,0.6884509749527566,0.24115348088927618,0.07154902504724336,1.1744150039187624,1000,0.8,0.17,5,6.0,25,1
0,0.0,0.0,0.7057762303999999,0.10577623039999995,0.059996569600000105,1.276365956412832,1000,0.95,0.17,5,6.0,25,1
0,0.0,0.0,0.6567730370723128,0.3115576444268034,0.09323835492768706,1.0304568857023335,1000,0.65,0.175,5,6.0,25,1
0,0.0,0.0,0.6868549094672212,0.24446737752285108,0.07277890813277887,1.1706865366826251,1000,0.8,0.175,5,6.0,25,1
0,0.0,0.0,0.705252864,0.10973286399999993,0.05987138371191447,1.2728727896367937,1000,0.95,0.175,5,6.0,25,1
0,0.0,0.0,0.65698406187008,0.32122714790499696,0.09202674839548919,1.0308574654368734,1000,0.65,0.18,5,6.0,25,1
0,0.0,0.0,0.6868494948266726,0.2590454553210846,0.07220692849492738,1.1667105854523463,1000,0.8,0.18,5,6.0,25,1
0,0.0,0.0,0.7056413487453126,0.10564134874531261,0.060461179254687414,1.2758960876232026,1000,0.95,0.18,5,6.0,25,1
0,0.0,0.0,0.6569280059625089,0.3289130186145583,0.09369813419749118,1.0299297102086822,1000,0.65,0.185,5,6.0,25,1
0,0.0,0.0,0.6862540800000001,0.25965770920671766,0.07246705868799996,1.1665197142637171,1000,0.8,0.185,5,6.0,25,1
0,0.0,0.0,0.7055964159999999,0.11305194877157598,0.0601635840000001,1.2715839331368433,1000,0.95,0.185,5,6.0,25,1
0,0.0,0.0,0.6540063045782711,0.3478787044172979,0.09446694930972876,1.0258324422316492,1000,0.65,0.19,5,6.0,25,1
0,0.0,0.0,0.6861629056362155,0.27043804827663315,0.07255823305178455,1.1662315538440582,1000,0.8,0.19,5,6.0,25,1
0,0.0,0.0,0.7056000000000001,0.11165696150438664,0.06019143679999972,1.2724614487112391,1000,0.95,0.19,5,6.0,25,1
0,0.0,0.0,0.6569924667416571,0.35318989104165527,0.09340753325834283,1.029105529073596,1000,0.65,0.195,5,6.0,25,1
0,0.0,0.0,0.6864706817471057,0.27557545618339285,0.0722215227968942,1.1652712172595543,1000,0.8,0.195,5,6.0,25,1
0,0.0,0.0,0.7059879936,0.10738358932653591,0.059517030400000004,1.2773425453832736,1000,0.95,0.195,5,6.0,25,1
0,0.0,0.0,0.6546229004720636,0.3620856159107697,0.09527581056793644,1.027389792001276,1000,0.65,0.2,5,6.0,25,1
0,0.0,0.0,0.6868573293772801,0.2843856127017014,0.07159284662271992,1.1659984905277814,1000,0.8,0.2,5,6.0,25,1
0,0.0,0.0,0.70624,0.10714342161359836,0.05899417600000001,1.2779025749957564,1000,0.95,0.2,5,6.0,25,1
0,0.0,0.0,0.6538496,0.3700400230713329,0.09542392627200003,1.025512574140001,1000,0.65,0.205,5,6.0,25,1
0,0.0,0.0,0.6862540800000001,0.29363527596418987,0.07157517926399992,1.1623843594322434,1000,0.8,0.205,5,6.0,25,1
0,0.0,0.0,0.70624,0.10894914789834365,0.058993959334339374,1.2776154993654252,1000,0.95,0.205,5,6.0,25,1
0,0.0,0.0,0.6510680399044935,0.37858656021979065,0.09851280105550653,1.0219836520167014,1000,0.65,0.21,5,6.0,25,1
0,0.0,0.0,0.6831366603056013,0.30653278721700566,0.07533973009439865,1.1557886227085936,1000,0.8,0.21,5,6.0,25,1
0,0.0,0.0,0.70624,0.11042432434192906,0.05895839334399999,1.2773307614369538,1000,0.95,0.21,5,6.0,25,1
0,0.0,0.0,0.6521448685667274,0.3820134138097538,0.09712385532549661,1.027126556986891,1000,0.65,0.215,5,6.0,25,1
0,0.0,0.0,0.684899224690781,0.3059750136037211,0.0746381321092191,1.162545852817808,1000,0.8,0.215,5,6.0,25,1
0,0.0,0.0,0.7056,0.11266237910106636,0.06060453887999995,1.2743750557932512,1000,0.95,0.215,5,6.0,25,1
0,0.0,0.0,0.6511568613268077,0.39922256446627513,0.09785820439607229,1.0253373346354986,1000,0.65,0.22,5,6.0,25,1
0,0.0,0.0,0.6859136000000001,0.31548238379378896,0.07291388968959989,1.163575344351742,1000,0.8,0.22,5,6.0,25,1
0,0.0,0.0,0.7056,0.11452183708107877,0.06054930432000005,1.2740865541131703,1000,0.95,0.22,5,6.0,25,1
0,0.0,0.0,0.6509625805590109,0.4124521510125776,0.09815281144098909,1.0242263565521337,1000,0.65,0.225,5,6.0,25,1
0,0.0,0.0,0.6850256650240001,0.3155842753970525,0.0745711452725355,1.1626610763970195,1000,0.8,0.225,5,6.0,25,1
0,0.0,0.0,0.7056,0.11675168341723519,0.06054930432000005,1.273801944670544,1000,0.95,0.225,5,6.0,25,1
0,0.0,0.0,0.648,0.4180971787730472,0.10112378880000006,1.019626566328111,1000,0.65,0.23,5,6.0,25,1
0,0.0,0.0,0.6864,0.32158441084975137,0.0736,1.1642918187523543,1000,0.8,0.23,5,6.0,25,1
0,0.0,0.0,0.7054638080000001,0.12228171221952822,0.060685496319999976,1.2693144400366194,1000,0.95,0.23,5,6.0,25,1
0,0.0,0.0,0.6505599999999999,0.430087441386505,0.09896403353600003,1.0251717543945618,1000,0.65,0.235,5,6.0,25,1
0,0.0,0.0,0.6853481973617033,0.3324454509395989,0.07459650663829664,1.1628676621349068,1000,0.8,0.235,5,6.0,25,1
0,0.0,0.0,0.704795292692589,0.13679529269258905,0.06040310065141097,1.2666775970672286,1000,0.95,0.235,5,6.0,25,1
0,0.0,0.0,0.6470987330606781,0.42960454490642924,0.10099726693932187,1.0209431787037595,1000,0.65,0.24,5,6.0,25,1
0,0.0,0.0,0.6819505152,0.34028335732226206,0.07677272194388018,1.1517194433511408,1000,0.8,0.24,5,6.0,25,1
0,0.0,0.0,0.7061160772564419,0.11810266063797314,0.06003322706355818,1.274267467812064,1000,0.95,0.24,5,6.0,25,1
0,0.0,0.0,0.6479999999999999,0.4473858542536102,0.09971651543040028,1.0169724224580445,1000,0.65,0.245,5,6.0,25,1
0,0.0,0.0,0.6815680887416873,0.3577664317383661,0.07779191125831275,1.1476664470041702,1000,0.8,0.245,5,6.0,25,1
0,0.0,0.0,0.7055889408,0.1276130588779375,0.06017105919999999,1.2704919912387604,1000,0.95,0.245,5,6.0,25,1
0,0.0,0.0,0.6512,0.4593209440237159,0.09727999999999992,1.0213618289812383,1000,0.65,0.25,5,6.0,25,1
0,0.0,0.0,0.684997505024,0.3388145461946494,0.07500249497599998,1.1582994488662361,1000,0.8,0.25,5,6.0,25,1
0,0.0,0.0,0.7055770740326399,0.13005988340565744,0.06018292596736008,1.2701956647105914,1000,0.95,0.25,5,6.0,25,1
0,0.0,0.0,0.648,0.4588566620620168,0.09971651543040017,1.0183843721042376,1000,0.65,0.255,5,6.0,25,1
0,0.0,0.0,0.682304,0.36627507454289454,0.07715919282175987,1.1509162139101052,1000,0.8,0.255,5,6.0,25,1
0,0.0,0.0,0.7051232256,0.1371274976694653,0.06066821119999988,1.2687408324196516,1000,0.95,0.255,5,6.0,25,1
0,0.0,0.0,0.6460800000000001,0.47297816797210934,0.10255887273364339,1.0188010425770668,1000,0.65,0.26,5,6.0,25,1
0,0.0,0.0,0.68208896,0.3760829627351211,0.07643053670400002,1.1540600312419096,1000,0.8,0.26,5,6.0,25,1
0,0.0,0.0,0.7050943102976,0.1393593053447847,0.060360210022399996,1.268120339156282,1000,0.95,0.26,5,6.0,25,1
0,0.0,0.0,0.6435794776196138,0.47704654879754355,0.10362052238038633,1.0127371879457587,1000,0.65,0.265,5,6.0,25,1
0,0.0,0.0,0.6827143057127332,0.3767889398639834,0.07519161428726684,1.159384071839761,1000,0.8,0.265,5,6.0,25,1
0,0.0,0.0,0.7050879999999999,0.14152610958801226,0.060366520320000006,1.2678286381680117,1000,0.95,0.265,5,6.0,25,1
0,0.0,0.0,0.6479999999999999,0.4860663220070743,0.10047705530368012,1.0192026840340092,1000,0.65,0.27,5,6.0,25,1
0,0.0,0.0,0.6831161344000001,0.39218020919470337,0.07519253839871987,1.1574827200709137,1000,0.8,0.27,5,6.0,25,1
0,0.0,0.0,0.7055743999999999,0.14108132153974673,0.06007316480000002,1.269538894474228,1000,0.95,0.27,5,6.0,25,1
0,0.0,0.0,0.6474077178666228,0.4929052375765318,0.10073180213337729,1.0172984502794034,1000,0.65,0.275,5,6.0,25,1
0,0.0,0.0,0.681912832,0.3997960801127845,0.07515541214743637,1.156690256327609,1000,0.8,0.275,5,6.0,25,1
0,0.0,0.0,0.7055999999999999,0.14021242673536038,0.06015999999999999,1.2705206388255466,1000,0.95,0.275,5,6.0,25,1
0,0.0,0.0,0.6411075468871925,0.5051788535631181,0.107859351322809,1.0112931684396795,1000,0.65,0.28,5,6.0,25,1
0,0.0,0.0,0.6824820657774714,0.402732915059861,0.07573581164460863,1.1576736914185408,1000,0.8,0.28,5,6.0,25,1
0,0.0,0.0,0.7052213405702483,0.14537853095555353,0.06053865942975167,1.2697503232676466,1000,0.95,0.28,5,6.0,25,1
0,0.0,0.0,0.6441257351048938,0.5239607820248853,0.10425378149377518,1.0112030939317003,1000,0.65,0.285,5,6.0,25,1
0,0.0,0.0,0.6825139200000001,0.40878291112975856,0.07547148779519997,1.1579431525822925,1000,0.8,0.285,5,6.0,25,1
0,0.0,0.0,0.70518790144,0.1480828365413247,0.06057209856000001,1.2694682173710086,1000,0.95,0.285,5,6.0,25,1
0,0.0,0.0,0.6457053892620785,0.5335008956704393,0.10356333463014544,1.0127737742288545,1000,0.65,0.29,5,6.0,25,1
0,0.0,0.0,0.6813824,0.4174385203791732,0.0756343398399999,1.1499455368012401,1000,0.8,0.29,5,6.0,25,1
0,0.0,0.0,0.70517766144,0.1506416326738218,0.06058233855999995,1.2691891991433106,1000,0.95,0.29,5,6.0,25,1
0,0.0,0.0,0.6448,0.5412897096185072,0.10415848620031998,1.0111496306900565,1000,0.65,0.295,5,6.0,25,1
0,0.0,0.0,0.6827863265276408,0.42271260313371506,0.07516567347235903,1.1526665007417607,1000,0.8,0.295,5,6.0,25,1
0,0.0,0.0,0.7058758655999999,0.1328597694727015,0.05962915840000005,1.2726834414618513,1000,0.95,0.295,5,6.0,25,1
0,0.0,0.0,0.6470957987027715,0.5493748472497861,0.10232104957170751,1.0117928839398351,1000,0.65,0.3,5,6.0,25,1
0,0.0,0.0,0.6830858240000001,0.4326208430506571,0.07593391735722732,1.1526631372763356,1000,0.8,0.3,5,6.0,25,1
0,0.0,0.0,0.7058580480000001,0.13398237885120945,0.059615354879999916,1.2724291006973962,1000,0.95,0.3,5,6.0,25,1
0,0.0,0.0,0.7165732570694366,0.02479541018179987,0.023716032351363547,1.0055685687668703,1000,0.65,0.0,25,6.0,25,1
0,0.0,0.0,0.7165732570694366,0.02479541018179987,0.023716032351363547,1.172558462576153,1000,0.8,0.0,25,6.0,25,1
0,0.0,0.0,0.7165732570694366,0.02479541018179987,0.023716032351363547,1.2885725521870925,1000,0.95,0.0,25,6.0,25,1
0,0.0,0.0,0.7116259884582024,0.02375387746787172,0.02737196603796821,1.0107355957197284,1000,0.65,0.005,25,6.0,25,1
0,0.0,0.0,0.7140708697524135,0.024496448257003256,0.025522296746864792,1.1763664679451098,1000,0.8,0.005,25,6.0,25,1
0,0.0,0.0,0.7159693696455198,0.02479814339310471,0.024060863638584618,1.2897532413561188,1000,0.95,0.005,25,6.0,25,1
0,0.0,0.0,0.7024344969608329,0.029207613752853523,0.034042174514731904,1.017368801061106,1000,0.65,0.01,25,6.0,25,1
0,0.0,0.0,0.7087468896515483,0.027694301515971298,0.02942272532732204,1.1816420465975142,1000,0.8,0.01,25,6.0,25,1
0,0.0,0.0,0.7139979399308516,0.025592808807084033,0.02566437886610451,1.2877533194778192,1000,0.95,0.01,25,6.0,25,1
0,0.0,0.0,0.690944686227922,0.03780024316130426,0.042125058712914054,1.0189437134152872,1000,0.65,0.015,25,6.0,25,1
0,0.0,0.0,0.7024138685136145,0.034305741445358695,0.034036583925137975,1.1775625500904414,1000,0.8,0.015,25,6.0,25,1
0,0.0,0.0,0.7125586062070628,0.02897250117160155,0.026649860821175375,1.2883524974479337,1000,0.95,0.015,25,6.0,25,1
0,0.0,0.0,0.6806915898858593,0.05076368801555842,0.04886507062069223,1.0240552089138062,1000,0.65,0.02,25,6.0,25,1
0,0.0,0.0,0.6965264913547701,0.04385600398588951,0.038119286578054745,1.1848256768059542,1000,0.8,0.02,25,6.0,25,1
0,0.0,0.0,0.7110575876053177,0.03274340421492816,0.02725134005536911,1.2908146008492172,1000,0.95,0.02,25,6.0,25,1
0,0.0,0.0,0.6684662171985214,0.06076505714910718,0.05689076848345298,1.0280294543224364,1000,0.65,0.025,25,6.0,25,1
0,0.0,0.0,0.6897056471436384,0.052203285670293864,0.04182098632201481,1.1863821567144706,1000,0.8,0.025,25,6.0,25,1
0,0.0,0.0,0.708988476818085,0.03968029087400571,0.028849632113835955,1.2870168002675222,1000,0.95,0.025,25,6.0,25,1
0,0.0,0.0,0.6560776311261415,0.06778781994041094,0.06640740668475886,1.0352678644344695,1000,0.65,0.03,25,6.0,25,1
0,0.0,0.0,0.6841488004610081,0.06246696525307871,0.04515535148032135,1.1929285803939471,1000,0.8,0.03,25,6.0,25,1
0,0.0,0.0,0.7067333523079573,0.04827647918085576,0.02966525757732197,1.2856321852914268,1000,0.95,0.03,25,6.0,25,1
0,0.0,0.0,0.6473930449526768,0.07588783873482985,0.07333085988941346,1.0470230452537355,1000,0.65,0.035,25,6.0,25,1
0,0.0,0.0,0.6774915800569878,0.07350060082970389,0.04977943404761942,1.1904992727182628,1000,0.8,0.035,25,6.0,25,1
0,0.0,0.0,0.7059479874097716,0.053614896375023036,0.030471398803718075,1.2884074963429897,1000,0.95,0.035,25,6.0,25,1
0,0.0,0.0,0.6355039127771269,0.08804465489536639,0.08279146847788288,1.043728669205253,1000,0.65,0.04,25,6.0,25,1
0,0.0,0.0,0.668806637704062,0.08199245473212136,0.05667120075647669,1.189743186835033,1000,0.8,0.04,25,6.0,25,1
0,0.0,0.0,0.704403060184659,0.06217787764536298,0.030586451241389145,1.2882222326911121,1000,0.95,0.04,25,6.0,25,1
0,0.0,0.0,0.62670855985524,0.09597039667722485,0.09079736109660452,1.0478570390927748,1000,0.65,0.045,25,6.0,25,1
0,0.0,0.0,0.6632737728450706,0.09265837868301985,0.062054594195463886,1.1912315240827345,1000,0.8,0.045,25,6.0,25,1
0,0.0,0.0,0.7024000000000001,0.07197543210430923,0.03200000000000003,1.2864341308463558,1000,0.95,0.045,25,6.0,25,1
0,0.0,0.0,0.6155838788549728,0.10655912220280028,0.10079578856689275,1.0503157820992086,1000,0.65,0.05,25,6.0,25,1
0,0.0,0.0,0.6532369740435824,0.1019499364693961,0.0699594985338694,1.1890729448686697,1000,0.8,0.05,25,6.0,25,1
0,0.0,0.0,0.7037250869471126,0.07800580563709147,0.03038435156996988,1.2892100541272093,1000,0.95,0.05,25,6.0,25,1
0,0.0,0.0,0.608585336459216,0.11107305294388864,0.1067835382268022,1.055710992905226,1000,0.65,0.055,25,6.0,25,1
0,0.0,0.0,0.6484300583687823,0.11216054736626568,0.07372348063618073,1.191609770876636,1000,0.8,0.055,25,6.0,25,1
0,0.0,0.0,0.7030290716005663,0.08789755970542878,0.031659862624153656,1.2900137600330235,1000,0.95,0.055,25,6.0,25,1
0,0.0,0.0,0.6002154845120289,0.12219968901848682,0.11471987245331461,1.0543827046536138,1000,0.65,0.06,25,6.0,25,1
0,0.0,0.0,0.643524698302774,0.1248144419810735,0.07767682082998872,1.1921358532702617,1000,0.8,0.06,25,6.0,25,1
0,0.0,0.0,0.700714192625876,0.0989056718393393,0.03305542759651492,1.2870806481159685,1000,0.95,0.06,25,6.0,25,1
0,0.0,0.0,0.5938616455193785,0.12874932177545406,0.12045764516938873,1.061109862125423,1000,0.65,0.065,25,6.0,25,1
0,0.0,0.0,0.6374570463138451,0.12886322881432344,0.08374348646997698,1.1942051856746405,1000,0.8,0.065,25,6.0,25,1
0,0.0,0.0,0.7000135584348691,0.1094095036044922,0.033690127585847884,1.2872127114826104,1000,0.95,0.065,25,6.0,25,1
0,0.0,0.0,0.5837213177521015,0.13762793716721744,0.130130050749789,1.0586263288880757,1000,0.65,0.07,25,6.0,25,1
0,0.0,0.0,0.6280039389373355,0.139237858228632,0.09235956058266459,1.1876328431972558,1000,0.8,0.07,25,6.0,25,1
0,0.0,0.0,0.6976185029688233,0.1192013943206004,0.03534343322210021,1.2841467069505215,1000,0.95,0.07,25,6.0,25,1
0,0.0,0.0,0.5760369583967924,0.14311592062630019,0.13757772308765281,1.058860726077251,1000,0.65,0.075,25,6.0,25,1
0,0.0,0.0,0.6238960328799097,0.14688426210938554,0.09539260325107546,1.1903452880548202,1000,0.8,0.075,25,6.0,25,1
0,0.0,0.0,0.6988271910594691,0.12424961769180665,0.03413439430647269,1.2856708433402106,1000,0.95,0.075,25,6.0,25,1
0,0.0,0.0,0.5702154730639233,0.15524567936873024,0.14313601513015617,1.0576798036072907,1000,0.65,0.08,25,6.0,25,1
0,0.0,0.0,0.6182173901348207,0.15536340399677018,0.10143875243268918,1.1910269923716583,1000,0.8,0.08,25,6.0,25,1
0,0.0,0.0,0.6965913731127971,0.13860109742346471,0.03589055214182535,1.2818655102038021,1000,0.95,0.08,25,6.0,25,1
0,0.0,0.0,0.5599255116352373,0.16007116142586336,0.153999964455785,1.056990297455252,1000,0.65,0.085,25,6.0,25,1
0,0.0,0.0,0.615847210049955,0.16426465254648143,0.10414929938539608,1.194806719159103,1000,0.8,0.085,25,6.0,25,1
0,0.0,0.0,0.6987384302175457,0.14584953317677063,0.03392535115714612,1.2847486896510636,1000,0.95,0.085,25,6.0,25,1
0,0.0,0.0,0.5520900582561219,0.16679586326772716,0.16106466613183779,1.0553859361184859,1000,0.65,0.09,25,6.0,25,1
